Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Birmingham Classic ,2019-06-17,2019-06-23,3,Gasparyan M.,Martic P.,62.0,25.0,3-6,6-7,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Pliskova Kr.,Pliskova Ka.,112.0,3.0,6-2,3-6,7-6,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Barty A.,Brady J.,2.0,66.0,6-3,6-1,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Osaka N.,Putintseva Y.,1.0,43.0,2-6,3-6,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Rodina E.,Goerges J.,76.0,19.0,4-6,3-6,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Williams V.,Wang Q.,55.0,15.0,6-3,6-2,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Pliskova Kr.,Strycova B.,112.0,51.0,2-6,4-6,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Martic P.,Ostapenko J.,25.0,37.0,6-7,7-5,6-1,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Barty A.,Williams V.,2.0,55.0,6-4,6-3,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Putintseva Y.,Goerges J.,43.0,19.0,3-6,2-6,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Strycova B.,Barty A.,51.0,2.0,4-6,4-6,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Goerges J.,Martic P.,19.0,25.0,6-4,6-3,,Completed
Birmingham Classic ,2019-06-17,2019-06-23,3,Barty A.,Goerges J.,2.0,19.0,6-3,7-5,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Tomljanovic A.,Puig M.,47.0,53.0,6-4,7-5,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Siniakova K.,Van Uytvanck A.,38.0,57.0,2-6,6-3,3-6,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Peterson R.,Bencic B.,64.0,13.0,5-7,4-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Wang Yaf.,Friedsam A.L.,58.0,358.0,7-5,6-3,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Flipkens K.,Kenin S.,80.0,30.0,2-6,3-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Petkovic A.,Mertens E.,71.0,21.0,2-6,2-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Jabeur O.,Juvan K.,63.0,129.0,7-5,7-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Sevastova A.,Lepchenko V.,12.0,123.0,6-3,7-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Stosur S.,Zheng S.,115.0,44.0,6-4,7-5,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Zhang S.,Rogers S.,52.0,356.0,2-6,2-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Martincova T.,Anisimova A.,143.0,27.0,6-3,6-7,4-6,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Azarenka V.,Garcia C.,41.0,23.0,6-1,4-6,5-7,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Riske A.,Badosa P.,49.0,132.0,7-6,5-7,5-7,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Sharapova M.,Kuzmova V.,85.0,46.0,7-6,6-0,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Bonaventure Y.,Kerber A.,118.0,6.0,5-7,6-4,2-6,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Sorribes Tormo S.,Cornet A.,70.0,56.0,0-6,1-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Wang Yaf.,Van Uytvanck A.,58.0,57.0,7-6,6-3,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Stosur S.,Mertens E.,115.0,21.0,3-6,3-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Jabeur O.,Kenin S.,63.0,30.0,2-6,0-2,,Jabeur O. Retired
Mallorca Open,2019-06-17,2019-06-23,3,Tomljanovic A.,Sevastova A.,47.0,12.0,2-6,1-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Rogers S.,Bencic B.,356.0,13.0,7-5,3-6,1-3,Rogers S. Retired
Mallorca Open,2019-06-17,2019-06-23,3,Anisimova A.,Cornet A.,27.0,56.0,6-2,6-4,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Kerber A.,Sharapova M.,6.0,85.0,6-2,6-3,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Garcia C.,Badosa P.,23.0,132.0,6-2,6-7,6-3,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Mertens E.,Kenin S.,21.0,30.0,6-1,1-6,3-6,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Bencic B.,Anisimova A.,13.0,27.0,6-2,6-2,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Wang Yaf.,Sevastova A.,58.0,12.0,2-6,1-6,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Garcia C.,Kerber A.,23.0,6.0,3-6,6-7,,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Sevastova A.,Kenin S.,12.0,30.0,4-6,6-4,2-6,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Kerber A.,Bencic B.,6.0,13.0,6-2,6-7,4-6,Completed
Mallorca Open,2019-06-17,2019-06-23,3,Bencic B.,Kenin S.,13.0,30.0,7-6,6-7,4-6,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Kontaveit A.,Dart H.,20.0,170.0,3-6,6-4,6-2,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Swan K.,Zhang S.,207.0,51.0,6-7,6-4,4-6,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Cornet A.,Watson H.,55.0,122.0,7-5,6-2,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Siniakova K.,Gasparyan M.,38.0,61.0,3-6,3-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Peterson R.,Sasnovich A.,66.0,37.0,4-6,6-3,6-2,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Alexandrova E.,Tomljanovic A.,52.0,49.0,6-2,7-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Konta J.,Yastremska D.,19.0,36.0,6-2,6-4,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Pegula J.,Sakkari M.,74.0,32.0,2-6,1-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Ferro F.,Friedsam A.L.,99.0,356.0,2-6,2-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Petkovic A.,Kasatkina D.,70.0,30.0,5-7,6-4,6-2,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Mertens E.,Puig M.,21.0,53.0,6-4,7-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Linette M.,Parmentier P.,75.0,82.0,6-7,6-2,4-6,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Collins D.,Putintseva Y.,34.0,39.0,0-5,,,Collins D. Retired
Eastbourne International,2019-06-23,2019-06-29,3,Jabeur O.,Rodina E.,62.0,73.0,1-6,7-6,7-5,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Vondrousova M.,Zheng S.,16.0,43.0,6-2,6-3,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Buzarnescu M.,Ostapenko J.,47.0,35.0,4-6,4-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Suarez Navarro C.,Zidansek T.,31.0,59.0,6-4,5-7,5-7,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Giorgi C.,Hsieh S.W.,41.0,29.0,3-6,6-4,4-6,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Gavrilova D.,Golubic V.,78.0,83.0,6-0,6-7,7-6,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Wozniacki C.,Flipkens K.,14.0,81.0,6-3,6-4,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Bencic B.,Kudermetova V.,13.0,58.0,6-3,6-4,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Stosur S.,Kenin S.,132.0,28.0,6-2,6-3,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Diyas Z.,Tsurenko L.,89.0,33.0,2-6,2-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Strycova B.,Hercog P.,50.0,60.0,6-7,1-0,,Strycova B. Retired
Eastbourne International,2019-06-23,2019-06-29,3,Pliskova Ka.,Gasparyan M.,3.0,61.0,6-3,6-3,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Putintseva Y.,Bertens K.,39.0,4.0,4-6,1-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Jabeur O.,Minella M.,62.0,98.0,2-6,6-2,6-1,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Svitolina E.,Cornet A.,8.0,55.0,3-6,6-7,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Friedsam A.L.,Kontaveit A.,356.0,20.0,6-3,6-4,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Mertens E.,Vondrousova M.,21.0,16.0,6-1,5-7,6-2,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Gavrilova D.,Zhang S.,78.0,51.0,3-6,1-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Sakkari M.,Konta J.,32.0,19.0,4-6,6-7,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Peterson R.,Tsurenko L.,66.0,33.0,7-6,6-4,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Zidansek T.,Sabalenka A.,59.0,10.0,2-6,3-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Kerber A.,Stosur S.,5.0,132.0,6-4,6-4,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Hercog P.,Parmentier P.,60.0,82.0,2-6,6-2,7-6,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Ostapenko J.,Stephens S.,35.0,9.0,1-6,6-0,6-3,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Halep S.,Hsieh S.W.,7.0,29.0,6-2,6-0,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Alexandrova E.,Bencic B.,52.0,13.0,6-7,6-2,6-3,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Petkovic A.,Wozniacki C.,70.0,14.0,4-6,4-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Jabeur O.,Konta J.,62.0,19.0,6-3,6-2,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Zhang S.,Cornet A.,51.0,55.0,2-6,2-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Kerber A.,Peterson R.,5.0,66.0,7-6,6-0,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Pliskova Ka.,Mertens E.,3.0,21.0,6-1,6-2,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Halep S.,Hercog P.,7.0,60.0,6-1,4-6,6-3,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Alexandrova E.,Ostapenko J.,52.0,35.0,6-3,2-1,,Ostapenko J. Retired
Eastbourne International,2019-06-23,2019-06-29,3,Bertens K.,Friedsam A.L.,4.0,356.0,6-3,6-3,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Sabalenka A.,Wozniacki C.,10.0,14.0,2-6,6-4,7-6,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Cornet A.,Jabeur O.,55.0,62.0,6-1,5-7,3-6,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Halep S.,Kerber A.,7.0,5.0,4-6,3-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Bertens K.,Sabalenka A.,4.0,10.0,6-4,3-6,6-4,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Alexandrova E.,Pliskova Ka.,52.0,3.0,2-6,0-6,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Jabeur O.,Kerber A.,62.0,5.0,,,,Jabeur O. Retired
Eastbourne International,2019-06-23,2019-06-29,3,Pliskova Ka.,Bertens K.,3.0,4.0,6-1,6-2,,Completed
Eastbourne International,2019-06-23,2019-06-29,3,Pliskova Ka.,Kerber A.,3.0,5.0,6-1,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Hercog P.,Kuzmova V.,60.0,47.0,4-6,7-6,7-5,Completed
Wimbledon,2019-07-01,2019-07-13,3,Bouzkova M.,Barthel M.,115.0,96.0,6-3,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Gasparyan M.,Friedsam A.L.,62.0,286.0,6-4,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kenin S.,Sharma A.,28.0,93.0,6-4,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kumkhum L.,Keys M.,107.0,16.0,3-6,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Mcnally C.,Watson H.,165.0,122.0,6-7,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Sakkari M.,Pera B.,32.0,90.0,7-6,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Svitolina E.,Gavrilova D.,8.0,74.0,7-5,6-0,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Yastremska D.,Giorgi C.,35.0,42.0,6-3,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Brady J.,Martic P.,67.0,24.0,6-3,3-6,4-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Rogers S.,Kontaveit A.,298.0,20.0,0-6,6-3,4-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Schmiedlova A.,Puig M.,87.0,52.0,7-5,4-6,5-7,Completed
Wimbledon,2019-07-01,2019-07-13,3,Zhu L.,Pliskova Ka.,101.0,3.0,2-6,6-7,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Swiatek I.,Golubic V.,64.0,81.0,2-6,6-7,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Sasnovich A.,Halep S.,36.0,7.0,4-6,5-7,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Rybarikova M.,Sabalenka A.,139.0,11.0,6-2,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Muchova K.,Krunic A.,68.0,113.0,7-5,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Pegula J.,Buzarnescu M.,72.0,53.0,4-6,4-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Ahn K.,Sevastova A.,190.0,12.0,3-6,4-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kudermetova V.,Bonaventure Y.,59.0,114.0,6-2,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Potapova A.,Teichmann J.,71.0,89.0,2-6,6-4,6-1,Completed
Wimbledon,2019-07-01,2019-07-13,3,Brengle M.,Vondrousova M.,85.0,14.0,6-4,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Putintseva Y.,Osaka N.,39.0,2.0,7-6,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Collins D.,Diyas Z.,34.0,86.0,6-3,7-5,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Wickmayer Y.,Peterson R.,148.0,63.0,6-4,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Jakupovic D.,Flipkens K.,143.0,103.0,1-6,3-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kasatkina D.,Tomljanovic A.,30.0,49.0,3-6,1-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Williams V.,Gauff C.,44.0,313.0,4-6,4-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Wozniacki C.,Sorribes Tormo S.,19.0,70.0,5-4,,,Sorribes Tormo S. Retired
Wimbledon,2019-07-01,2019-07-13,3,Azarenka V.,Cornet A.,40.0,51.0,6-4,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Ostapenko J.,Hsieh S.W.,37.0,29.0,2-6,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Zhang S.,Garcia C.,50.0,23.0,6-4,6-0,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Alexandrova E.,Siniakova K.,45.0,38.0,6-2,1-6,1-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Dart H.,Mchale C.,182.0,108.0,4-6,6-4,6-4,Completed
Wimbledon,2019-07-01,2019-07-13,3,Van Uytvanck A.,Kuznetsova S.,58.0,104.0,6-4,4-6,6-2,Completed
Wimbledon,2019-07-01,2019-07-13,3,Wang Q.,Lapko V.,15.0,106.0,6-2,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Strycova B.,Tsurenko L.,54.0,33.0,6-3,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Mertens E.,Ferro F.,21.0,100.0,6-2,6-0,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Petkovic A.,Niculescu M.,69.0,111.0,6-2,2-6,5-7,Completed
Wimbledon,2019-07-01,2019-07-13,3,Stephens S.,Bacsinszky T.,9.0,91.0,6-2,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kanepi K.,Voegele S.,76.0,97.0,5-7,7-5,6-4,Completed
Wimbledon,2019-07-01,2019-07-13,3,Davis L.,Kozlova K.,95.0,66.0,6-3,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Zheng S.,Barty A.,43.0,1.0,4-6,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kalinskaya A.,Linette M.,144.0,75.0,0-6,6-7,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Maria T.,Kerber A.,65.0,5.0,4-6,3-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Martincova T.,Wang Yaf.,138.0,57.0,2-6,5-7,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Diatchenko V.,Mladenovic K.,83.0,48.0,5-7,7-6,2-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Swan K.,Siegemund L.,205.0,82.0,2-6,4-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Pavlyuchenkova A.,Bencic B.,46.0,13.0,2-6,3-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Bouchard E.,Zidansek T.,79.0,61.0,3-6,7-5,6-8,Completed
Wimbledon,2019-07-01,2019-07-13,3,Konta J.,Bogdan A.,18.0,132.0,7-5,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Cirstea S.,Anisimova A.,77.0,26.0,3-6,3-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Haddad Maia B.,Muguruza G.,121.0,27.0,6-4,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Jorovic I.,Kerkhove L.,99.0,201.0,7-6,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Suarez Navarro C.,Stosur S.,31.0,119.0,6-2,7-5,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Parmentier P.,Sharapova M.,88.0,80.0,4-6,7-6,5-0,Sharapova M. Retired
Wimbledon,2019-07-01,2019-07-13,3,Badosa P.,Flink V.,135.0,141.0,4-6,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Ruse E.G.,Goerges J.,176.0,17.0,5-7,1-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kvitova P.,Jabeur O.,6.0,56.0,6-4,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Pliskova Kr.,Juvan K.,94.0,133.0,4-6,6-2,4-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Williams S.,Gatto-Monticone G.,10.0,161.0,6-2,7-5,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Townsend T.,Rodionova Ar.,123.0,211.0,6-2,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Bertens K.,Minella M.,4.0,98.0,6-3,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Riske A.,Vekic D.,55.0,22.0,3-6,6-3,7-5,Completed
Wimbledon,2019-07-01,2019-07-13,3,Bouzkova M.,Sakkari M.,115.0,32.0,4-6,1-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Svitolina E.,Gasparyan M.,8.0,62.0,5-7,6-5,,Gasparyan M. Retired
Wimbledon,2019-07-01,2019-07-13,3,Azarenka V.,Tomljanovic A.,40.0,49.0,6-2,6-0,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Brengle M.,Muchova K.,85.0,68.0,3-6,4-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Hsieh S.W.,Flipkens K.,29.0,103.0,7-6,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Puig M.,Pliskova Ka.,52.0,3.0,0-6,4-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kontaveit A.,Watson H.,20.0,122.0,7-5,6-1,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Putintseva Y.,Golubic V.,39.0,81.0,4-6,6-7,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kenin S.,Yastremska D.,28.0,35.0,5-7,6-4,3-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Halep S.,Buzarnescu M.,7.0,53.0,6-3,4-6,6-2,Completed
Wimbledon,2019-07-01,2019-07-13,3,Zhang S.,Wickmayer Y.,50.0,148.0,6-3,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kudermetova V.,Wozniacki C.,59.0,19.0,6-7,3-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Martic P.,Potapova A.,24.0,71.0,3-6,6-3,6-4,Completed
Wimbledon,2019-07-01,2019-07-13,3,Collins D.,Sevastova A.,34.0,12.0,4-6,6-4,6-3,Completed
Wimbledon,2019-07-01,2019-07-13,3,Hercog P.,Keys M.,60.0,16.0,6-2,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Rybarikova M.,Gauff C.,139.0,313.0,3-6,3-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Barty A.,Van Uytvanck A.,1.0,58.0,6-1,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Haddad Maia B.,Dart H.,121.0,182.0,6-7,6-3,1-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Wang Yaf.,Stephens S.,57.0,9.0,0-6,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Zidansek T.,Wang Q.,61.0,15.0,1-6,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Siegemund L.,Strycova B.,82.0,54.0,3-6,5-7,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Riske A.,Jorovic I.,55.0,99.0,6-2,6-7,9-7,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kvitova P.,Mladenovic K.,6.0,48.0,7-5,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Parmentier P.,Suarez Navarro C.,88.0,31.0,6-7,6-7,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Mertens E.,Niculescu M.,21.0,111.0,7-5,6-0,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Bertens K.,Townsend T.,4.0,123.0,3-6,7-6,6-2,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kerber A.,Davis L.,5.0,95.0,6-2,2-6,1-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Konta J.,Siniakova K.,18.0,38.0,6-3,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Flink V.,Goerges J.,141.0,17.0,1-6,4-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Anisimova A.,Linette M.,26.0,75.0,4-6,5-7,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Juvan K.,Williams S.,133.0,10.0,6-2,2-6,4-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kanepi K.,Bencic B.,76.0,13.0,3-6,1-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Svitolina E.,Sakkari M.,8.0,32.0,6-3,6-7,6-2,Completed
Wimbledon,2019-07-01,2019-07-13,3,Wozniacki C.,Zhang S.,19.0,50.0,4-6,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Pliskova Ka.,Hsieh S.W.,3.0,29.0,6-3,2-6,6-4,Completed
Wimbledon,2019-07-01,2019-07-13,3,Yastremska D.,Golubic V.,35.0,81.0,7-5,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kontaveit A.,Muchova K.,20.0,68.0,6-7,3-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Collins D.,Martic P.,34.0,24.0,4-6,6-3,4-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Halep S.,Azarenka V.,7.0,40.0,6-3,6-1,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Gauff C.,Hercog P.,313.0,60.0,3-6,7-6,7-5,Completed
Wimbledon,2019-07-01,2019-07-13,3,Kvitova P.,Linette M.,6.0,75.0,6-3,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Wang Q.,Mertens E.,15.0,21.0,2-6,7-6,4-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Bencic B.,Riske A.,13.0,55.0,6-4,4-6,4-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Suarez Navarro C.,Davis L.,31.0,95.0,6-3,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Williams S.,Goerges J.,10.0,17.0,6-3,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Barty A.,Dart H.,1.0,182.0,6-1,6-1,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Strycova B.,Bertens K.,54.0,4.0,7-5,6-1,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Konta J.,Stephens S.,18.0,9.0,3-6,6-4,6-1,Completed
Wimbledon,2019-07-01,2019-07-13,3,Svitolina E.,Martic P.,8.0,24.0,6-4,6-2,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Riske A.,Barty A.,55.0,1.0,3-6,6-2,6-3,Completed
Wimbledon,2019-07-01,2019-07-13,3,Mertens E.,Strycova B.,21.0,54.0,6-4,5-7,2-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Yastremska D.,Zhang S.,35.0,50.0,4-6,6-1,2-6,Completed
Wimbledon,2019-07-01,2019-07-13,3,Pliskova Ka.,Muchova K.,3.0,68.0,6-4,5-7,11-13,Completed
Wimbledon,2019-07-01,2019-07-13,3,Suarez Navarro C.,Williams S.,31.0,10.0,2-6,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Gauff C.,Halep S.,313.0,7.0,3-6,3-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Konta J.,Kvitova P.,18.0,6.0,4-6,6-2,6-4,Completed
Wimbledon,2019-07-01,2019-07-13,3,Zhang S.,Halep S.,50.0,7.0,6-7,1-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Williams S.,Riske A.,10.0,55.0,6-4,4-6,6-3,Completed
Wimbledon,2019-07-01,2019-07-13,3,Svitolina E.,Muchova K.,8.0,68.0,7-5,6-4,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Konta J.,Strycova B.,18.0,54.0,6-7,1-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Halep S.,Svitolina E.,7.0,8.0,6-1,6-3,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Strycova B.,Williams S.,54.0,10.0,1-6,2-6,,Completed
Wimbledon,2019-07-01,2019-07-13,3,Halep S.,Williams S.,7.0,10.0,6-2,6-2,,Completed
Bucharest Open,2019-07-15,2019-07-21,3,Jakupovic D.,Kuzmova V.,145.0,54.0,2-6,2-6,,Completed
Bucharest Open,2019-07-15,2019-07-21,3,Bolsova A.,Flink V.,88.0,122.0,6-3,6-2,,Completed
