Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
French Open,2017-05-28,2017-06-10,3,Hogenkamp R.,Jankovic J.,105.0,63.0,6-2,7-5,,Completed
French Open,2017-05-28,2017-06-10,3,Niculescu M.,Kontaveit A.,54.0,53.0,5-7,1-6,,Completed
French Open,2017-05-28,2017-06-10,3,Muguruza G.,Schiavone F.,5.0,78.0,6-2,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Fourlis J.,Wozniacki C.,337.0,12.0,4-6,6-3,2-6,Completed
French Open,2017-05-28,2017-06-10,3,Zhang S.,Vekic D.,34.0,75.0,7-5,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Larsson J.,Vikhlyantseva N.,59.0,74.0,6-4,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Lemoine Q.,Bellis C.,162.0,48.0,3-6,6-3,1-6,Completed
French Open,2017-05-28,2017-06-10,3,Bertens K.,Tomljanovic A.,18.0,311.0,4-6,6-1,6-1,Completed
French Open,2017-05-28,2017-06-10,3,Gavrilova D.,Mertens E.,24.0,60.0,6-7,6-1,4-6,Completed
French Open,2017-05-28,2017-06-10,3,Konjuh A.,Kovinic D.,30.0,107.0,7-5,7-6,,Completed
French Open,2017-05-28,2017-06-10,3,Andrianjafitrimo T.,Abanda F.,269.0,195.0,3-6,4-6,,Completed
French Open,2017-05-28,2017-06-10,3,Alexandrova E.,Siniakova K.,86.0,38.0,6-4,2-6,6-2,Completed
French Open,2017-05-28,2017-06-10,3,Mladenovic K.,Brady J.,14.0,88.0,3-6,6-3,9-7,Completed
French Open,2017-05-28,2017-06-10,3,Kucova K.,Stosur S.,95.0,22.0,5-7,1-6,,Completed
French Open,2017-05-28,2017-06-10,3,Errani S.,Doi M.,91.0,58.0,7-6,6-1,,Completed
French Open,2017-05-28,2017-06-10,3,Zheng S.,Pliskova Ka.,67.0,3.0,5-7,2-6,,Completed
French Open,2017-05-28,2017-06-10,3,Tig P.M.,Pavlyuchenkova A.,120.0,17.0,1-6,0-1,,Tig P.M. Retired
French Open,2017-05-28,2017-06-10,3,Linette M.,Lim A.,94.0,259.0,6-0,7-5,,Completed
French Open,2017-05-28,2017-06-10,3,Duque-Marino M.,Begu I.,115.0,46.0,7-6,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Flipkens K.,Minella M.,87.0,70.0,6-3,6-3,,Completed
French Open,2017-05-28,2017-06-10,3,Petkovic A.,Lepchenko V.,79.0,68.0,4-6,6-3,3-6,Completed
French Open,2017-05-28,2017-06-10,3,Khromacheva I.,Parmentier P.,103.0,81.0,3-6,0-6,,Completed
French Open,2017-05-28,2017-06-10,3,Witthoeft C.,Davis L.,73.0,26.0,2-6,6-3,6-3,Completed
French Open,2017-05-28,2017-06-10,3,Vesnina E.,Haddad Maia B.,15.0,101.0,6-2,3-6,6-4,Completed
French Open,2017-05-28,2017-06-10,3,Rybarikova M.,Vandeweghe C.,192.0,20.0,6-1,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Safarova L.,Cepede Royg V.,39.0,97.0,1-6,4-6,,Completed
French Open,2017-05-28,2017-06-10,3,Townsend T.,Kato M.,121.0,199.0,6-4,6-0,,Completed
French Open,2017-05-28,2017-06-10,3,Pironkova T.,Barthel M.,77.0,50.0,6-0,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Cirstea S.,Peng S.,64.0,36.0,6-3,6-1,,Completed
French Open,2017-05-28,2017-06-10,3,Cornet A.,Babos T.,43.0,35.0,6-2,6-7,6-2,Completed
French Open,2017-05-28,2017-06-10,3,Hsieh S.W.,Konta J.,109.0,8.0,1-6,7-6,6-4,Completed
French Open,2017-05-28,2017-06-10,3,Shvedova Y.,Svitolina E.,45.0,6.0,4-6,3-6,,Completed
French Open,2017-05-28,2017-06-10,3,Sakkari M.,Suarez Navarro C.,99.0,23.0,4-6,2-6,,Completed
French Open,2017-05-28,2017-06-10,3,Bondarenko K.,Martic P.,92.0,290.0,2-6,5-7,,Completed
French Open,2017-05-28,2017-06-10,3,Keys M.,Barty A.,13.0,76.0,6-3,6-2,,Completed
French Open,2017-05-28,2017-06-10,3,Hibino N.,Garcia C.,83.0,27.0,2-6,2-6,,Completed
French Open,2017-05-28,2017-06-10,3,Osaka N.,Van Uytvanck A.,55.0,113.0,3-6,5-7,,Completed
French Open,2017-05-28,2017-06-10,3,Riske A.,Strycova B.,37.0,21.0,3-6,0-6,,Completed
French Open,2017-05-28,2017-06-10,3,Vondrousova M.,Hesse A.,96.0,215.0,6-1,6-0,,Completed
French Open,2017-05-28,2017-06-10,3,Duan Y.Y.,Maria T.,66.0,102.0,4-6,1-6,,Completed
French Open,2017-05-28,2017-06-10,3,Bouchard E.,Ozaki R.,57.0,72.0,2-6,6-3,6-2,Completed
French Open,2017-05-28,2017-06-10,3,Kasatkina D.,Wickmayer Y.,28.0,69.0,7-5,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Beck A.,Sevastova A.,71.0,19.0,2-6,4-6,,Completed
French Open,2017-05-28,2017-06-10,3,Halep S.,Cepelova J.,4.0,89.0,6-2,6-3,,Completed
French Open,2017-05-28,2017-06-10,3,Paquet C.,Pliskova Kr.,260.0,44.0,6-7,6-2,6-2,Completed
French Open,2017-05-28,2017-06-10,3,Radwanska A.,Ferro F.,10.0,208.0,6-1,6-1,,Completed
French Open,2017-05-28,2017-06-10,3,Tsurenko L.,Makarova E.,42.0,40.0,6-2,6-2,,Completed
French Open,2017-05-28,2017-06-10,3,Mattek-Sands B.,Kvitova P.,117.0,16.0,7-6,7-6,,Completed
French Open,2017-05-28,2017-06-10,3,Puig M.,Ostapenko J.,41.0,47.0,3-6,2-6,,Completed
French Open,2017-05-28,2017-06-10,3,Flipkens K.,Stosur S.,87.0,22.0,2-6,6-7,,Completed
French Open,2017-05-28,2017-06-10,3,Larsson J.,Putintseva Y.,59.0,29.0,3-6,6-1,3-6,Completed
French Open,2017-05-28,2017-06-10,3,Williams V.,Nara K.,11.0,90.0,6-3,6-1,,Completed
French Open,2017-05-28,2017-06-10,3,Buyukakcay C.,Rogers S.,155.0,49.0,6-7,4-6,,Completed
French Open,2017-05-28,2017-06-10,3,Kontaveit A.,Muguruza G.,53.0,5.0,7-6,4-6,2-6,Completed
French Open,2017-05-28,2017-06-10,3,Bertens K.,Bellis C.,18.0,48.0,3-6,6-7,,Completed
French Open,2017-05-28,2017-06-10,3,Mertens E.,Hogenkamp R.,60.0,105.0,6-3,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Wozniacki C.,Abanda F.,12.0,195.0,6-0,6-0,,Completed
French Open,2017-05-28,2017-06-10,3,Mladenovic K.,Errani S.,14.0,91.0,6-2,6-3,,Completed
French Open,2017-05-28,2017-06-10,3,Sasnovich A.,Zhang S.,98.0,34.0,2-6,6-4,3-6,Completed
French Open,2017-05-28,2017-06-10,3,Bacsinszky T.,Brengle M.,31.0,82.0,6-0,6-2,,Completed
French Open,2017-05-28,2017-06-10,3,Cibulkova D.,Jabeur O.,7.0,114.0,4-6,3-6,,Completed
French Open,2017-05-28,2017-06-10,3,Dodin O.,Kuznetsova S.,56.0,9.0,6-7,7-5,3-6,Completed
French Open,2017-05-28,2017-06-10,3,Konjuh A.,Linette M.,30.0,94.0,0-6,5-7,,Completed
French Open,2017-05-28,2017-06-10,3,Cornet A.,Strycova B.,43.0,21.0,6-4,6-1,,Completed
French Open,2017-05-28,2017-06-10,3,Svitolina E.,Pironkova T.,6.0,77.0,3-6,6-3,6-2,Completed
French Open,2017-05-28,2017-06-10,3,Van Uytvanck A.,Radwanska A.,113.0,10.0,7-6,2-6,3-6,Completed
French Open,2017-05-28,2017-06-10,3,Vondrousova M.,Kasatkina D.,96.0,28.0,6-7,4-6,,Completed
French Open,2017-05-28,2017-06-10,3,Hsieh S.W.,Townsend T.,109.0,121.0,6-0,2-6,6-3,Completed
French Open,2017-05-28,2017-06-10,3,Lepchenko V.,Vesnina E.,68.0,15.0,6-4,3-6,0-6,Completed
French Open,2017-05-28,2017-06-10,3,Garcia C.,Paquet C.,27.0,260.0,7-5,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Bouchard E.,Sevastova A.,57.0,19.0,3-6,0-6,,Completed
French Open,2017-05-28,2017-06-10,3,Rybarikova M.,Duque-Marino M.,192.0,115.0,6-1,3-6,6-8,Completed
French Open,2017-05-28,2017-06-10,3,Witthoeft C.,Parmentier P.,73.0,81.0,6-4,7-6,,Completed
French Open,2017-05-28,2017-06-10,3,Halep S.,Maria T.,4.0,102.0,6-4,6-3,,Completed
French Open,2017-05-28,2017-06-10,3,Cepede Royg V.,Pavlyuchenkova A.,97.0,17.0,7-6,2-6,6-4,Completed
French Open,2017-05-28,2017-06-10,3,Suarez Navarro C.,Cirstea S.,23.0,64.0,7-5,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Pliskova Ka.,Alexandrova E.,3.0,86.0,6-2,4-6,6-3,Completed
French Open,2017-05-28,2017-06-10,3,Keys M.,Martic P.,13.0,290.0,6-3,3-6,1-6,Completed
French Open,2017-05-28,2017-06-10,3,Muguruza G.,Putintseva Y.,5.0,29.0,7-5,6-2,,Completed
French Open,2017-05-28,2017-06-10,3,Ostapenko J.,Tsurenko L.,47.0,42.0,6-1,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Rogers S.,Mladenovic K.,49.0,14.0,5-7,6-4,6-8,Completed
French Open,2017-05-28,2017-06-10,3,Stosur S.,Mattek-Sands B.,22.0,117.0,6-2,6-2,,Completed
French Open,2017-05-28,2017-06-10,3,Kuznetsova S.,Zhang S.,9.0,34.0,7-6,4-6,7-5,Completed
French Open,2017-05-28,2017-06-10,3,Williams V.,Mertens E.,11.0,60.0,6-3,6-1,,Completed
French Open,2017-05-28,2017-06-10,3,Bacsinszky T.,Jabeur O.,31.0,114.0,6-2,6-2,,Completed
French Open,2017-05-28,2017-06-10,3,Suarez Navarro C.,Vesnina E.,23.0,15.0,6-4,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Radwanska A.,Cornet A.,10.0,43.0,2-6,1-6,,Completed
French Open,2017-05-28,2017-06-10,3,Hsieh S.W.,Garcia C.,109.0,27.0,4-6,6-4,7-9,Completed
French Open,2017-05-28,2017-06-10,3,Kasatkina D.,Halep S.,28.0,4.0,0-6,5-7,,Completed
French Open,2017-05-28,2017-06-10,3,Bellis C.,Wozniacki C.,48.0,12.0,2-6,6-2,3-6,Completed
French Open,2017-05-28,2017-06-10,3,Duque-Marino M.,Cepede Royg V.,115.0,97.0,6-3,6-7,3-6,Completed
French Open,2017-05-28,2017-06-10,3,Sevastova A.,Martic P.,19.0,290.0,1-6,1-6,,Completed
French Open,2017-05-28,2017-06-10,3,Linette M.,Svitolina E.,94.0,6.0,4-6,5-7,,Completed
French Open,2017-05-28,2017-06-10,3,Pliskova Ka.,Witthoeft C.,3.0,73.0,7-5,6-1,,Completed
French Open,2017-05-28,2017-06-10,3,Wozniacki C.,Kuznetsova S.,12.0,9.0,6-1,4-6,6-2,Completed
French Open,2017-05-28,2017-06-10,3,Stosur S.,Ostapenko J.,22.0,47.0,6-2,2-6,4-6,Completed
French Open,2017-05-28,2017-06-10,3,Muguruza G.,Mladenovic K.,5.0,14.0,1-6,6-3,3-6,Completed
French Open,2017-05-28,2017-06-10,3,Bacsinszky T.,Williams V.,31.0,11.0,5-7,6-2,6-1,Completed
French Open,2017-05-28,2017-06-10,3,Halep S.,Suarez Navarro C.,4.0,23.0,6-1,6-1,,Completed
French Open,2017-05-28,2017-06-10,3,Martic P.,Svitolina E.,290.0,6.0,6-4,3-6,5-7,Completed
French Open,2017-05-28,2017-06-10,3,Pliskova Ka.,Cepede Royg V.,3.0,97.0,2-6,6-3,6-4,Completed
French Open,2017-05-28,2017-06-10,3,Cornet A.,Garcia C.,43.0,27.0,2-6,4-6,,Completed
French Open,2017-05-28,2017-06-10,3,Bacsinszky T.,Mladenovic K.,31.0,14.0,6-4,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Ostapenko J.,Wozniacki C.,47.0,12.0,4-6,6-2,6-2,Completed
French Open,2017-05-28,2017-06-10,3,Pliskova Ka.,Garcia C.,3.0,27.0,7-6,6-4,,Completed
French Open,2017-05-28,2017-06-10,3,Svitolina E.,Halep S.,6.0,4.0,6-3,6-7,0-6,Completed
French Open,2017-05-28,2017-06-10,3,Ostapenko J.,Bacsinszky T.,47.0,31.0,7-6,3-6,6-3,Completed
French Open,2017-05-28,2017-06-10,3,Halep S.,Pliskova Ka.,4.0,3.0,6-4,3-6,6-3,Completed
French Open,2017-05-28,2017-06-10,3,Ostapenko J.,Halep S.,47.0,4.0,4-6,6-4,6-3,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Babos T.,Rus A.,35.0,207.0,7-5,2-6,3-6,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Mertens E.,Tsurenko L.,60.0,42.0,4-6,1-6,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Krejsova P.,Jankovic J.,280.0,63.0,6-3,7-5,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Lepchenko V.,Giorgi C.,68.0,93.0,3-6,7-6,2-6,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Hogenkamp R.,Minella M.,105.0,70.0,6-3,6-3,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Kontaveit A.,Pliskova Kr.,53.0,44.0,6-7,6-3,6-1,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Hlavackova A.,Muhammad A.,378.0,137.0,6-3,3-6,6-4,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Sasnovich A.,Kalinskaya A.,98.0,132.0,6-3,6-4,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Flipkens K.,Brengle M.,87.0,82.0,6-1,6-2,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Vandeweghe C.,Witthoeft C.,20.0,73.0,7-6,3-6,5-7,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Kato M.,Rodina E.,199.0,80.0,1-6,1-6,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Lister C.,Vikhlyantseva N.,594.0,74.0,1-6,4-6,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Bertens K.,Petkovic A.,18.0,79.0,6-7,6-2,2-6,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Konjuh A.,Korpatsch T.,30.0,131.0,6-4,6-4,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Mladenovic K.,Ozaki R.,14.0,72.0,7-5,6-1,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Lottner A.,Cibulkova D.,174.0,7.0,7-5,2-6,6-4,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Witthoeft C.,Giorgi C.,73.0,93.0,7-6,6-3,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Petkovic A.,Vikhlyantseva N.,79.0,74.0,3-6,7-5,2-6,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Tsurenko L.,Krejsova P.,42.0,280.0,6-2,6-3,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Flipkens K.,Kontaveit A.,87.0,53.0,6-3,1-6,2-6,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Hlavackova A.,Rus A.,378.0,207.0,2-6,5-7,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Lottner A.,Rodina E.,174.0,80.0,5-7,3-6,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Konjuh A.,Hogenkamp R.,30.0,105.0,4-6,6-3,6-4,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Mladenovic K.,Sasnovich A.,14.0,98.0,3-6,6-2,6-2,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Vikhlyantseva N.,Rus A.,74.0,207.0,6-3,6-2,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Tsurenko L.,Mladenovic K.,42.0,14.0,6-3,6-1,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Konjuh A.,Rodina E.,30.0,80.0,6-3,6-7,7-6,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Kontaveit A.,Witthoeft C.,53.0,73.0,6-3,6-1,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Konjuh A.,Vikhlyantseva N.,30.0,74.0,3-6,5-7,,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Tsurenko L.,Kontaveit A.,42.0,53.0,3-6,7-6,2-6,Completed
Ricoh Open,2017-06-12,2017-06-18,3,Vikhlyantseva N.,Kontaveit A.,74.0,53.0,2-6,3-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Fett J.,Barthel M.,191.0,50.0,6-3,5-7,7-5,Completed
Aegon Open,2017-06-12,2017-06-18,3,Martincova T.,Pironkova T.,145.0,77.0,2-6,2-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Dodin O.,Linette M.,56.0,94.0,4-6,6-7,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Ahn K.,Osaka N.,139.0,55.0,6-1,6-1,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Kucova K.,Hsieh S.W.,95.0,109.0,1-6,4-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Robson L.,Boserup J.,173.0,85.0,4-6,3-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Wickmayer Y.,Kulichkova E.,69.0,164.0,6-4,6-4,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Cepelova J.,Sakkari M.,89.0,99.0,6-7,7-5,6-7,Completed
Aegon Open,2017-06-12,2017-06-18,3,Yastremska D.,Rybarikova M.,325.0,192.0,1-6,2-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Konta J.,Moore T.,8.0,146.0,6-2,3-0,,Moore T. Retired
Aegon Open,2017-06-12,2017-06-18,3,Rogers S.,Vekic D.,49.0,75.0,4-6,3-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Maria T.,Barty A.,102.0,76.0,6-4,3-6,0-6,Completed
Aegon Open,2017-06-12,2017-06-18,3,Davis L.,Nara K.,26.0,90.0,3-6,3-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Watson H.,Riske A.,119.0,37.0,2-6,3-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Min G.,Safarova L.,186.0,39.0,3-6,7-6,2-6,Completed
Aegon Open,2017-06-12,2017-06-18,3,Mchale C.,Sevastova A.,61.0,19.0,6-0,5-7,7-6,Completed
Aegon Open,2017-06-12,2017-06-18,3,Vekic D.,Boserup J.,75.0,85.0,6-3,6-4,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Fett J.,Barty A.,191.0,76.0,2-6,1-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Linette M.,Ahn K.,94.0,139.0,3-6,1-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Pironkova T.,Nara K.,77.0,90.0,6-3,6-2,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Mchale C.,Sakkari M.,61.0,99.0,6-1,6-7,5-7,Completed
Aegon Open,2017-06-12,2017-06-18,3,Wickmayer Y.,Konta J.,69.0,8.0,4-6,1-6,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Rybarikova M.,Riske A.,192.0,37.0,6-2,6-7,7-5,Completed
Aegon Open,2017-06-12,2017-06-18,3,Safarova L.,Hsieh S.W.,39.0,109.0,1-6,6-3,7-6,Completed
Aegon Open,2017-06-12,2017-06-18,3,Konta J.,Barty A.,8.0,76.0,6-3,7-5,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Vekic D.,Sakkari M.,75.0,99.0,6-2,6-3,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Rybarikova M.,Ahn K.,192.0,139.0,6-4,6-1,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Pironkova T.,Safarova L.,77.0,39.0,3-6,6-0,4-6,Completed
Aegon Open,2017-06-12,2017-06-18,3,Konta J.,Rybarikova M.,8.0,192.0,6-2,7-5,,Completed
Aegon Open,2017-06-12,2017-06-18,3,Vekic D.,Safarova L.,75.0,39.0,7-6,3-6,7-6,Completed
Aegon Open,2017-06-12,2017-06-18,3,Konta J.,Vekic D.,75.0,8.0,2-6,7-6,7-5,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Osaka N.,Davis L.,61.0,27.0,6-1,2-6,7-6,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Strycova B.,Putintseva Y.,22.0,44.0,6-3,6-3,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Watson H.,Svitolina E.,126.0,5.0,2-6,7-5,3-6,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Broady N.,Cornet A.,111.0,39.0,7-6,6-0,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Giorgi C.,Vikhlyantseva N.,102.0,65.0,6-3,7-6,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Siniakova K.,Hibino N.,40.0,87.0,7-5,7-5,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Kvitova P.,Smitkova T.,16.0,167.0,6-2,6-3,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Konta J.,Tsurenko L.,7.0,34.0,6-3,7-6,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Vondrousova M.,Barty A.,78.0,77.0,5-7,6-7,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Gavrilova D.,Hsieh S.W.,21.0,115.0,6-4,6-4,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Cibulkova D.,Safarova L.,6.0,41.0,7-5,6-7,5-7,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Vandeweghe C.,Mchale C.,30.0,59.0,6-4,6-2,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Mladenovic K.,Duan Y.Y.,12.0,64.0,6-3,7-6,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Linette M.,Zhang S.,75.0,31.0,5-7,5-7,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Vekic D.,Riske A.,58.0,45.0,2-6,6-7,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Kulichkova E.,Muguruza G.,154.0,14.0,3-6,6-3,4-6,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Siniakova K.,Gavrilova D.,40.0,21.0,5-7,6-2,4-6,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Broady N.,Kvitova P.,111.0,16.0,2-6,2-6,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Barty A.,Strycova B.,77.0,22.0,6-3,3-6,6-1,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Safarova L.,Osaka N.,41.0,61.0,6-2,6-4,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Svitolina E.,Giorgi C.,5.0,102.0,4-6,6-4,2-6,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Muguruza G.,Riske A.,14.0,45.0,6-1,6-4,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Mladenovic K.,Zhang S.,12.0,31.0,6-4,7-6,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Vandeweghe C.,Konta J.,30.0,7.0,6-1,6-3,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Gavrilova D.,Safarova L.,21.0,41.0,7-6,3-6,6-7,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Mladenovic K.,Kvitova P.,12.0,16.0,4-6,6-7,,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Muguruza G.,Vandeweghe C.,14.0,30.0,4-6,6-4,,Vandeweghe C. Retired
AEGON Classic ,2017-06-19,2017-06-25,3,Barty A.,Giorgi C.,77.0,102.0,5-2,,,Giorgi C. Retired
AEGON Classic ,2017-06-19,2017-06-25,3,Safarova L.,Kvitova P.,41.0,16.0,1-6,0-1,,Safarova L. Retired
AEGON Classic ,2017-06-19,2017-06-25,3,Muguruza G.,Barty A.,14.0,77.0,6-3,4-6,3-6,Completed
AEGON Classic ,2017-06-19,2017-06-25,3,Kvitova P.,Barty A.,16.0,77.0,4-6,6-3,6-2,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Mertens E.,Sevastova A.,57.0,19.0,6-7,7-5,1-6,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Babos T.,Pliskova Kr.,,46.0,2-6,6-3,3-6,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Goerges J.,Arruabarrena L.,54.0,60.0,6-1,6-2,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Parmentier P.,Cepelova J.,82.0,96.0,2-6,0-6,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Vinci R.,Errani S.,33.0,72.0,6-2,6-1,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Minella M.,Flipkens K.,80.0,88.0,6-3,3-6,2-6,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Garcia C.,Jankovic J.,23.0,66.0,6-4,6-4,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Sorribes Tormo S.,Pavlyuchenkova A.,97.0,17.0,6-4,5-7,4-6,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Bouchard E.,Schiavone F.,56.0,73.0,7-6,4-6,3-6,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Haddad Maia B.,Rogers S.,95.0,70.0,6-7,3-6,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Barthel M.,Kalinskaya A.,49.0,147.0,7-6,6-4,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Bertens K.,Lisicki S.,25.0,144.0,2-6,6-3,,Bertens K. Retired
Mallorca Open,2017-06-19,2017-06-25,3,Lepchenko V.,Cepede Royg V.,67.0,90.0,3-6,6-3,7-6,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Bellis C.,Suarez Navarro C.,42.0,26.0,6-3,7-5,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Jabeur O.,Konjuh A.,106.0,28.0,6-7,6-4,3-6,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Ozaki R.,Azarenka V.,74.0,,3-6,6-4,6-7,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Pliskova Kr.,Schiavone F.,46.0,73.0,6-3,7-6,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Bellis C.,Barthel M.,42.0,49.0,4-6,6-4,6-2,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Pavlyuchenkova A.,Goerges J.,17.0,54.0,1-6,2-6,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Lisicki S.,Rogers S.,144.0,70.0,6-3,6-4,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Sevastova A.,Lepchenko V.,19.0,67.0,6-7,6-1,6-3,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Vinci R.,Flipkens K.,33.0,88.0,6-4,5-7,6-2,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Azarenka V.,Konjuh A.,,28.0,1-6,3-6,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Garcia C.,Cepelova J.,23.0,96.0,6-3,6-7,6-3,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Pliskova Kr.,Bellis C.,46.0,42.0,3-6,2-6,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Konjuh A.,Sevastova A.,28.0,19.0,5-7,6-1,6-7,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Lisicki S.,Goerges J.,144.0,54.0,2-6,4-6,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Garcia C.,Vinci R.,23.0,33.0,6-2,7-6,,Completed
Mallorca Open,2017-06-19,2017-06-25,3,Bellis C.,Goerges J.,42.0,54.0,1-6,1-6,,Completed
