Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Qatar Total Open,2020-02-23,2020-02-29,3,Kvitova P.,Sabalenka A.,11.0,13.0,3-6,3-6,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Kawa K.,Van Uytvanck A.,121.0,62.0,1-6,3-6,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Bonaventure Y.,Kostyuk M.,122.0,141.0,6-4,6-4,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Babos T.,Bara I.,99.0,168.0,3-6,7-6,4-6,Completed
Lyon Open,2020-03-02,2020-03-08,3,Cristian J.,Hon P.,174.0,129.0,6-2,6-0,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Lottner A.,Cornet A.,162.0,58.0,5-7,0-6,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Garcia C.,Minnen G.,46.0,103.0,6-4,1-6,7-6,Completed
Lyon Open,2020-03-02,2020-03-08,3,Komardina A.,Friedsam A.L.,208.0,136.0,2-6,2-6,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Bogdan A.,Martincova T.,90.0,132.0,3-6,6-4,3-6,Completed
Lyon Open,2020-03-02,2020-03-08,3,Lapko V.,Giorgi C.,378.0,94.0,3-6,4-6,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Burel C.,Teichmann J.,499.0,66.0,4-6,3-6,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Frech M.,Tomova V.,169.0,143.0,5-7,7-6,4-6,Completed
Lyon Open,2020-03-02,2020-03-08,3,Mladenovic K.,Paquet C.,42.0,166.0,1-6,6-2,6-4,Completed
Lyon Open,2020-03-02,2020-03-08,3,Kasatkina D.,Parmentier P.,73.0,147.0,6-2,5-7,6-4,Completed
Lyon Open,2020-03-02,2020-03-08,3,Kuzmova V.,Pattinama Kerkhove L.,85.0,164.0,6-2,2-6,6-2,Completed
Lyon Open,2020-03-02,2020-03-08,3,Diatchenko V.,Kenin S.,107.0,5.0,4-6,3-6,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Minella M.,Dodin O.,144.0,130.0,4-6,4-6,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Van Uytvanck A.,Tomova V.,62.0,143.0,3-6,6-4,7-6,Completed
Lyon Open,2020-03-02,2020-03-08,3,Giorgi C.,Cornet A.,94.0,58.0,4-6,7-6,6-2,Completed
Lyon Open,2020-03-02,2020-03-08,3,Garcia C.,Bonaventure Y.,46.0,122.0,7-5,6-2,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Dodin O.,Teichmann J.,130.0,66.0,,,,Teichmann J. Retired
Lyon Open,2020-03-02,2020-03-08,3,Martincova T.,Kuzmova V.,132.0,85.0,4-6,6-4,4-6,Completed
Lyon Open,2020-03-02,2020-03-08,3,Kasatkina D.,Bara I.,73.0,168.0,6-3,6-2,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Cristian J.,Kenin S.,174.0,5.0,7-6,5-7,4-6,Completed
Lyon Open,2020-03-02,2020-03-08,3,Friedsam A.L.,Mladenovic K.,136.0,42.0,6-3,6-3,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Kasatkina D.,Giorgi C.,73.0,94.0,6-2,4-6,6-2,Completed
Lyon Open,2020-03-02,2020-03-08,3,Kuzmova V.,Friedsam A.L.,85.0,136.0,6-3,6-7,2-6,Completed
Lyon Open,2020-03-02,2020-03-08,3,Dodin O.,Kenin S.,130.0,5.0,1-6,7-6,2-6,Completed
Lyon Open,2020-03-02,2020-03-08,3,Garcia C.,Van Uytvanck A.,46.0,62.0,2-6,2-6,,Completed
Lyon Open,2020-03-02,2020-03-08,3,Friedsam A.L.,Kasatkina D.,136.0,73.0,6-3,3-6,6-2,Completed
Lyon Open,2020-03-02,2020-03-08,3,Van Uytvanck A.,Kenin S.,62.0,5.0,6-7,7-6,6-7,Completed
Lyon Open,2020-03-02,2020-03-08,3,Kenin S.,Friedsam A.L.,5.0,136.0,6-2,4-6,6-4,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Bouzkova M.,Kucova K.,57.0,173.0,6-4,6-2,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Kozlova K.,Peterson R.,96.0,45.0,6-3,6-7,4-6,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Arruabarrena L.,Wang Yaf.,159.0,84.0,4-6,4-6,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Sharma A.,Stojanovic N.,127.0,81.0,6-4,6-4,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Govortsova O.,Dolehide C.,142.0,131.0,3-6,6-2,6-1,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Williams V.,Schmiedlova A.,65.0,199.0,6-4,3-6,2-6,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Navarro E.,Stephens S.,497.0,37.0,4-6,7-5,1-6,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Davis L.,Podoroska N.,61.0,178.0,6-0,6-3,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Rus A.,Flink V.,76.0,149.0,4-3,,,Flink V. Retired
Monterrey Open,2020-03-02,2020-03-08,3,Watson H.,Maria T.,49.0,91.0,6-7,6-3,5-7,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Sorribes Tormo S.,Bondarenko K.,79.0,404.0,6-4,0-6,2-6,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Kovinic D.,Svitolina E.,88.0,7.0,3-6,2-6,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Fernandez L.,Voegele S.,126.0,108.0,7-6,6-2,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Zidansek T.,Azarenka V.,71.0,56.0,6-2,6-2,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Clijsters K.,Konta J.,,16.0,3-6,5-7,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Potapova A.,Gatto-Monticone G.,89.0,148.0,6-4,4-6,6-4,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Bondarenko K.,Peterson R.,404.0,45.0,6-7,5-7,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Bouzkova M.,Schmiedlova A.,57.0,199.0,6-4,6-1,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Wang Yaf.,Sharma A.,84.0,127.0,7-6,4-6,6-3,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Fernandez L.,Stephens S.,126.0,37.0,6-7,6-3,6-3,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Potapova A.,Zidansek T.,89.0,71.0,1-6,7-6,6-1,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Konta J.,Maria T.,16.0,91.0,7-6,6-3,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Davis L.,Rus A.,61.0,76.0,5-7,0-6,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Govortsova O.,Svitolina E.,142.0,7.0,3-6,4-6,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Bouzkova M.,Wang Yaf.,57.0,84.0,6-2,7-5,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Potapova A.,Konta J.,89.0,16.0,7-6,3-6,6-7,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Fernandez L.,Svitolina E.,126.0,7.0,4-6,5-7,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Rus A.,Peterson R.,76.0,45.0,6-1,6-1,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Konta J.,Bouzkova M.,16.0,57.0,3-6,4-6,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Rus A.,Svitolina E.,76.0,7.0,0-6,1-6,,Completed
Monterrey Open,2020-03-02,2020-03-08,3,Bouzkova M.,Svitolina E.,57.0,7.0,5-7,6-4,4-6,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Vekic D.,Rus A.,24.0,70.0,6-1,6-2,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Begu I.,Siegemund L.,81.0,65.0,3-6,4-6,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Errani S.,Cirstea S.,167.0,75.0,7-5,1-6,6-4,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Cocciaretto E.,Hercog P.,156.0,45.0,7-6,6-3,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Alexandrova E.,Mladenovic K.,27.0,42.0,5-7,6-0,6-1,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Kasatkina D.,Paolini J.,66.0,95.0,7-5,4-6,4-6,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Yastremska D.,Sorribes Tormo S.,25.0,83.0,6-3,6-4,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Pliskova Kr.,Sakkari M.,69.0,20.0,6-4,6-4,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Juvan K.,Vondrousova M.,121.0,18.0,1-6,7-5,6-4,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Sasnovich A.,Mertens E.,119.0,23.0,6-4,6-1,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Zidansek T.,Dodin O.,71.0,116.0,6-2,4-6,4-6,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Flipkens K.,Samsonova L.,77.0,117.0,4-6,2-6,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Ferro F.,Podoroska N.,53.0,175.0,6-2,6-1,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Van Uytvanck A.,Martic P.,57.0,15.0,0-6,3-6,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Giorgi C.,Peterson R.,89.0,44.0,7-5,6-4,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Kontaveit A.,Tig P.M.,22.0,85.0,6-3,6-3,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Alexandrova E.,Ferro F.,27.0,53.0,5-7,2-6,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Paolini J.,Sasnovich A.,95.0,119.0,0-6,2-6,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Pliskova Kr.,Errani S.,69.0,167.0,6-3,4-6,3-6,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Cocciaretto E.,Vekic D.,156.0,24.0,6-2,6-4,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Siegemund L.,Kontaveit A.,65.0,22.0,6-3,2-6,2-6,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Samsonova L.,Martic P.,117.0,15.0,7-5,4-6,2-6,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Juvan K.,Giorgi C.,121.0,89.0,6-3,2-6,4-6,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Dodin O.,Yastremska D.,116.0,25.0,2-6,4-6,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Martic P.,Sasnovich A.,15.0,119.0,7-6,7-6,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Cocciaretto E.,Kontaveit A.,156.0,22.0,1-6,6-4,1-6,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Ferro F.,Errani S.,53.0,167.0,6-4,6-1,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Yastremska D.,Giorgi C.,25.0,89.0,6-4,6-7,3-6,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Kontaveit A.,Martic P.,22.0,15.0,6-2,6-4,,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Giorgi C.,Ferro F.,89.0,53.0,6-2,2-6,5-7,Completed
Internazionali Femminili di Palermo,2020-08-03,2020-08-09,3,Kontaveit A.,Ferro F.,22.0,53.0,2-6,5-7,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Bouzkova M.,Konta J.,48.0,15.0,6-4,6-4,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Davis L.,Linette M.,62.0,36.0,2-6,3-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Watson H.,Brady J.,51.0,49.0,2-6,1-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Mcnally C.,Jabeur O.,124.0,39.0,2-6,4-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Pegula J.,Zvonareva V.,81.0,267.0,6-1,5-7,6-4,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Sabalenka A.,Brengle M.,11.0,80.0,6-1,6-7,6-2,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Blinkova A.,Ahn K.,61.0,96.0,2-6,6-4,3-1,Ahn K. Retired
Top Seed Open,2020-08-10,2020-08-16,3,Di Lorenzo F.,Bellis C.,128.0,302.0,1-6,2-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Williams S.,Pera B.,9.0,60.0,4-6,6-4,6-1,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Kalinskaya A.,Teichmann J.,114.0,63.0,2-6,5-7,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Govortsova O.,Mattek-Sands B.,135.0,358.0,7-6,6-1,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Gauff C.,Dolehide C.,53.0,134.0,7-5,7-5,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Tomljanovic A.,Putintseva Y.,56.0,33.0,0-6,4-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Doi M.,Rogers S.,77.0,116.0,4-6,6-4,2-6,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Azarenka V.,Williams V.,58.0,67.0,3-6,2-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Stephens S.,Fernandez L.,37.0,120.0,3-6,3-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Jabeur O.,Govortsova O.,39.0,135.0,3-6,6-2,6-4,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Blinkova A.,Bouzkova M.,61.0,48.0,4-6,2-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Gauff C.,Sabalenka A.,53.0,11.0,7-6,4-6,6-4,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Brady J.,Linette M.,49.0,36.0,6-2,6-3,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Putintseva Y.,Teichmann J.,33.0,63.0,2-6,2-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Williams S.,Williams V.,9.0,67.0,3-6,6-3,6-4,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Pegula J.,Bellis C.,81.0,302.0,3-6,2-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Rogers S.,Fernandez L.,116.0,120.0,6-2,7-5,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Bellis C.,Teichmann J.,302.0,63.0,2-6,4-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Williams S.,Rogers S.,9.0,116.0,6-1,4-6,6-7,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Bouzkova M.,Brady J.,48.0,49.0,1-6,2-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Jabeur O.,Gauff C.,39.0,53.0,6-4,4-6,1-6,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Rogers S.,Teichmann J.,116.0,63.0,3-6,2-6,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Brady J.,Gauff C.,49.0,53.0,6-2,6-4,,Completed
Top Seed Open,2020-08-10,2020-08-16,3,Teichmann J.,Brady J.,63.0,49.0,3-6,4-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Bouchard E.,Kudermetova V.,330.0,40.0,6-0,6-3,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Gracheva V.,Martic P.,101.0,14.0,6-7,3-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Mertens E.,Paolini J.,23.0,95.0,7-5,4-6,6-3,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Sevastova A.,Begu I.,43.0,82.0,2-6,2-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Pavlyuchenkova A.,Rus A.,30.0,70.0,5-7,2-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Fruhvirtova L.,Pliskova Kr.,820.0,69.0,2-6,5-7,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Tig P.M.,Krejcikova B.,86.0,118.0,4-6,3-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Alexandrova E.,Tsurenko L.,27.0,139.0,2-6,4-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Halep S.,Hercog P.,2.0,46.0,6-1,1-6,7-6,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Giorgi C.,Kostyuk M.,71.0,140.0,4-6,6-2,7-6,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Ruse E.G.,Frech M.,173.0,174.0,6-7,3-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Sorribes Tormo S.,Strycova B.,84.0,31.0,7-6,6-1,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Bogdan A.,Sanders S.,92.0,275.0,6-1,6-1,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Bolsova A.,Kung L.,102.0,157.0,4-6,3-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Sherif M.,Siegemund L.,172.0,65.0,6-4,0-6,1-6,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Zidansek T.,Siniakova K.,72.0,54.0,6-3,3-6,6-0,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Martic P.,Pliskova Kr.,14.0,69.0,1-6,5-7,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Bogdan A.,Tsurenko L.,92.0,139.0,,,,Tsurenko L. Retired
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Mertens E.,Giorgi C.,23.0,71.0,6-4,6-2,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Bouchard E.,Zidansek T.,330.0,72.0,7-6,6-7,6-2,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Siegemund L.,Sorribes Tormo S.,65.0,84.0,2-6,3-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Frech M.,Rus A.,174.0,70.0,6-3,2-6,6-4,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Krejcikova B.,Halep S.,118.0,2.0,6-3,5-7,2-6,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Kung L.,Begu I.,157.0,82.0,7-6,5-7,6-7,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Pliskova Kr.,Bogdan A.,69.0,92.0,2-5,,,Bogdan A. Retired
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Mertens E.,Bouchard E.,23.0,330.0,6-4,1-6,6-4,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Halep S.,Frech M.,2.0,174.0,6-2,6-0,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Begu I.,Sorribes Tormo S.,82.0,84.0,6-2,4-6,6-2,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Pliskova Kr.,Mertens E.,69.0,23.0,5-7,6-7,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Begu I.,Halep S.,82.0,2.0,6-7,3-6,,Completed
J&T Banka Prague Open,2020-08-10,2020-08-16,3,Halep S.,Mertens E.,2.0,23.0,6-2,7-5,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Alexandrova E.,Rybakina E.,27.0,17.0,7-5,7-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Sevastova A.,Mladenovic K.,44.0,43.0,3-6,4-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Watson H.,Pera B.,52.0,61.0,1-6,6-3,3-6,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Kudermetova V.,Tomljanovic A.,41.0,57.0,5-7,6-3,7-5,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Gauff C.,Sakkari M.,50.0,21.0,1-6,3-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Cornet A.,Mcnally C.,60.0,124.0,6-0,6-4,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Vekic D.,Azarenka V.,24.0,59.0,2-6,3-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Yastremska D.,Williams V.,25.0,65.0,5-7,6-2,7-5,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Muchova K.,Li A.,26.0,133.0,6-4,6-4,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Anisimova A.,Riske A.,28.0,19.0,6-3,6-3,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Dodin O.,Bellis C.,118.0,249.0,2-6,6-3,6-7,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Mertens E.,Peterson R.,22.0,46.0,6-0,6-2,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Rus A.,Van Uytvanck A.,72.0,58.0,6-2,6-3,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Kasatkina D.,Kontaveit A.,68.0,20.0,3-6,1-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Linette M.,Zvonareva V.,35.0,270.0,6-1,3-6,1-6,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Siegemund L.,Vondrousova M.,67.0,18.0,6-3,6-7,6-4,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Flipkens K.,Siniakova K.,79.0,55.0,6-3,6-3,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Pegula J.,Brady J.,83.0,40.0,7-6,6-4,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Swiatek I.,Mchale C.,51.0,90.0,2-6,4-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Fernandez L.A.,Jabeur O.,111.0,39.0,6-0,4-6,3-6,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Putintseva Y.,Zhang S.,33.0,36.0,6-4,6-3,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Kalinskaya A.,Bouzkova M.,117.0,48.0,1-6,5-7,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Stephens S.,Garcia C.,37.0,49.0,3-6,6-7,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Collins D.,Teichmann J.,53.0,54.0,3-6,3-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Kudermetova V.,Pliskova Ka.,41.0,3.0,7-5,6-4,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Cornet A.,Kenin S.,60.0,4.0,6-1,7-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Anisimova A.,Pegula J.,28.0,83.0,5-7,2-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Kvitova P.,Bouzkova M.,12.0,48.0,6-2,5-7,2-6,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Konta J.,Flipkens K.,15.0,79.0,6-2,6-0,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Alexandrova E.,Mchale C.,27.0,90.0,1-6,6-7,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Mladenovic K.,Mertens E.,43.0,22.0,1-6,7-6,3-6,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Zvonareva V.,Siegemund L.,270.0,67.0,6-1,6-1,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Williams S.,Rus A.,9.0,72.0,7-6,3-6,7-6,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Putintseva Y.,Sakkari M.,33.0,21.0,4-6,6-7,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Kontaveit A.,Teichmann J.,20.0,54.0,6-3,6-4,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Muchova K.,Osaka N.,26.0,10.0,7-6,4-6,2-6,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Pera B.,Yastremska D.,61.0,25.0,6-7,6-4,3-6,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Garcia C.,Azarenka V.,49.0,59.0,2-6,6-7,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Bellis C.,Sabalenka A.,249.0,11.0,7-6,4-6,5-7,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Jabeur O.,Keys M.,39.0,13.0,6-4,6-1,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Kontaveit A.,Bouzkova M.,20.0,48.0,6-3,6-3,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Mertens E.,Kudermetova V.,22.0,41.0,6-2,6-3,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Konta J.,Zvonareva V.,15.0,270.0,6-4,6-2,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Pegula J.,Sabalenka A.,83.0,11.0,6-2,2-6,6-3,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Cornet A.,Azarenka V.,60.0,59.0,4-6,5-7,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Osaka N.,Yastremska D.,10.0,25.0,6-3,6-1,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Mchale C.,Jabeur O.,90.0,39.0,3-6,0-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Sakkari M.,Williams S.,21.0,9.0,5-7,7-6,6-1,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Mertens E.,Pegula J.,22.0,83.0,6-1,6-3,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Kontaveit A.,Osaka N.,20.0,10.0,6-4,2-6,5-7,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Jabeur O.,Azarenka V.,39.0,59.0,6-7,2-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Sakkari M.,Konta J.,21.0,15.0,4-6,3-6,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Konta J.,Azarenka V.,15.0,59.0,6-4,4-6,1-6,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Mertens E.,Osaka N.,22.0,10.0,2-6,6-7,,Completed
Western & Southern Financial Group Women's Open,2020-08-22,2020-08-29,3,Azarenka V.,Osaka N.,59.0,10.0,,,,Osaka N. Retired
Istanbul Cup,2020-09-08,2020-09-13,3,Juvan K.,Schmiedlova A.,113.0,182.0,5-7,6-1,4-6,Completed
