Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Sony Ericsson Open,2018-03-20,2018-03-31,3,Petkovic A.,Hercog P.,111.0,86.0,6-2,6-0,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Kenin S.,Voegele S.,94.0,126.0,6-4,6-4,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Davis L.,Martic P.,122.0,40.0,1-6,5-7,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Vekic D.,Giorgi C.,55.0,62.0,6-0,7-5,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Stosur S.,Puig M.,45.0,82.0,3-6,4-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Anisimova A.,Muguruza G.,130.0,3.0,,,,Anisimova A. Retired
Sony Ericsson Open,2018-03-20,2018-03-31,3,Larsson J.,Kerber A.,76.0,10.0,2-6,2-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Strycova B.,Mchale C.,24.0,91.0,1-6,4-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Sevastova A.,Cornet A.,17.0,38.0,7-5,6-4,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Van Uytvanck A.,Radwanska A.,51.0,32.0,3-6,6-7,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Makarova E.,Pliskova Ka.,36.0,6.0,5-7,5-7,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Pavlyuchenkova A.,Sasnovich A.,25.0,46.0,6-2,3-6,6-2,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Rybarikova M.,Niculescu M.,18.0,70.0,3-6,3-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Halep S.,Dodin O.,1.0,98.0,3-6,6-3,7-5,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Goerges J.,Witthoeft C.,13.0,57.0,6-7,6-4,4-6,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Wang Y.,Suarez Navarro C.,125.0,23.0,7-5,6-3,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Riske A.,Garcia C.,104.0,7.0,6-3,6-1,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Stephens S.,Tomljanovic A.,12.0,90.0,6-1,6-3,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Hsieh S.W.,Cirstea S.,61.0,33.0,7-5,6-2,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Diyas Z.,Kuznetsova S.,56.0,27.0,6-1,6-3,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Keys M.,Azarenka V.,15.0,186.0,6-7,0-2,,Keys M. Retired
Sony Ericsson Open,2018-03-20,2018-03-31,3,Liu C.,Barty A.,230.0,20.0,0-6,6-7,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Svitolina E.,Osaka N.,4.0,22.0,6-4,6-2,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Vekic D.,Vesnina E.,55.0,43.0,6-3,6-7,6-1,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Sabalenka A.,Kvitova P.,60.0,9.0,5-7,6-3,3-6,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Haddad Maia B.,Zhang S.,64.0,30.0,6-3,6-2,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Gavrilova D.,Petkovic A.,26.0,111.0,7-6,6-4,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Vandeweghe C.,Collins D.,16.0,93.0,3-6,6-1,1-6,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Konta J.,Flipkens K.,14.0,71.0,6-4,6-3,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Kontaveit A.,Sakkari M.,28.0,52.0,4-6,1-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Kasatkina D.,Kenin S.,11.0,94.0,6-3,2-6,2-6,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Bertens K.,Lepchenko V.,29.0,69.0,5-7,7-6,6-1,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Williams V.,Vikhlyantseva N.,8.0,88.0,7-5,6-4,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Babos T.,Ostapenko J.,47.0,5.0,4-6,4-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Mertens E.,Pera B.,21.0,105.0,7-6,6-3,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Martic P.,Mladenovic K.,40.0,19.0,3-6,6-4,6-2,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Wozniacki C.,Puig M.,2.0,82.0,6-0,4-6,4-6,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Hsieh S.W.,Pliskova Ka.,61.0,6.0,4-6,6-1,6-7,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Witthoeft C.,Diyas Z.,57.0,56.0,6-4,5-7,0-6,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Radwanska A.,Halep S.,32.0,1.0,3-6,6-2,6-3,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Sevastova A.,Azarenka V.,17.0,186.0,6-3,4-6,1-6,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Riske A.,Wang Y.,104.0,125.0,6-4,3-6,6-7,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Pavlyuchenkova A.,Kerber A.,25.0,10.0,4-6,4-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Niculescu M.,Stephens S.,70.0,12.0,7-6,3-6,0-4,Niculescu M. Retired
Sony Ericsson Open,2018-03-20,2018-03-31,3,Muguruza G.,Mchale C.,3.0,91.0,6-2,6-1,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Barty A.,Martic P.,20.0,40.0,6-4,6-3,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Konta J.,Mertens E.,14.0,21.0,6-2,6-1,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Bertens K.,Williams V.,29.0,8.0,7-5,3-6,5-7,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Sakkari M.,Puig M.,52.0,82.0,3-6,5-7,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Collins D.,Vekic D.,93.0,55.0,4-6,6-2,6-1,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Haddad Maia B.,Ostapenko J.,64.0,5.0,2-6,6-7,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Svitolina E.,Gavrilova D.,4.0,26.0,4-6,6-0,6-1,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Kenin S.,Kvitova P.,94.0,9.0,6-3,2-6,4-6,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Diyas Z.,Pliskova Ka.,56.0,6.0,2-6,1-2,,Diyas Z. Retired
Sony Ericsson Open,2018-03-20,2018-03-31,3,Wang Y.,Kerber A.,125.0,10.0,7-6,6-7,3-6,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Stephens S.,Muguruza G.,12.0,3.0,6-3,6-4,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Barty A.,Svitolina E.,20.0,4.0,5-7,4-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Williams V.,Konta J.,8.0,14.0,5-7,6-1,6-2,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Azarenka V.,Radwanska A.,186.0,32.0,6-2,6-2,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Collins D.,Puig M.,93.0,82.0,3-6,6-4,6-2,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Ostapenko J.,Kvitova P.,5.0,9.0,7-6,6-3,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Kerber A.,Stephens S.,10.0,12.0,1-6,2-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Pliskova Ka.,Azarenka V.,6.0,186.0,5-7,3-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Ostapenko J.,Svitolina E.,5.0,4.0,7-6,7-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Williams V.,Collins D.,8.0,93.0,2-6,3-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Stephens S.,Azarenka V.,12.0,186.0,3-6,6-2,6-1,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Collins D.,Ostapenko J.,93.0,5.0,6-7,3-6,,Completed
Sony Ericsson Open,2018-03-20,2018-03-31,3,Stephens S.,Ostapenko J.,12.0,5.0,7-6,6-1,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Bondarenko K.,Cornet A.,76.0,37.0,1-6,2-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Mchale C.,Diyas Z.,86.0,48.0,6-4,6-2,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Pera B.,Cepelova J.,101.0,116.0,6-2,6-2,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Siegemund L.,Vikhlyantseva N.,74.0,78.0,7-5,6-2,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Cepede Royg V.,Bertens K.,81.0,27.0,4-6,1-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Petkovic A.,Lepchenko V.,99.0,72.0,4-6,5-7,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Gavrilova D.,Jabeur O.,24.0,131.0,1-6,6-4,6-3,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Stollar F.,Di Lorenzo F.,219.0,254.0,7-5,6-1,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Lapko V.,Buzarnescu M.,132.0,39.0,4-6,,,Lapko V. Retired
Family Circle Cup,2018-04-02,2018-04-08,3,Osaka N.,Brady J.,21.0,82.0,6-4,6-4,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Hercog P.,Zanevska M.,83.0,166.0,6-1,6-4,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Giorgi C.,Soler-Espinosa S.,64.0,205.0,6-1,6-4,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Mattek-Sands B.,Krunic A.,186.0,50.0,2-6,2-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Dolehide C.,Larsson J.,142.0,73.0,5-7,6-0,6-4,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Barty A.,Kenin S.,18.0,85.0,6-3,6-2,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Linette M.,Liu C.,69.0,202.0,6-1,3-6,3-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Townsend T.,Watson H.,118.0,71.0,6-3,6-4,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Arruabarrena L.,Haddad Maia B.,84.0,63.0,4-6,7-6,1-0,Haddad Maia B. Retired
Family Circle Cup,2018-04-02,2018-04-08,3,Stosur S.,Ahn K.,57.0,107.0,2-6,4-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Brengle M.,Vesnina E.,80.0,42.0,3-6,6-2,2-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Begu I.,Garcia Perez G.,38.0,154.0,6-3,6-4,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Errani S.,Bouchard E.,95.0,111.0,6-4,6-4,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Davis L.,Maria T.,126.0,61.0,3-6,0-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Pliskova Kr.,Siniakova K.,77.0,54.0,6-4,6-1,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Lepchenko V.,Garcia C.,72.0,7.0,2-6,3-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Mchale C.,Kasatkina D.,86.0,12.0,3-6,6-3,2-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Giorgi C.,Gavrilova D.,64.0,24.0,6-2,2-6,6-3,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Ahn K.,Goerges J.,107.0,13.0,6-2,4-6,6-7,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Cornet A.,Hercog P.,37.0,83.0,6-2,6-3,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Yastremska D.,Pera B.,164.0,101.0,6-7,6-1,4-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Siegemund L.,Osaka N.,74.0,21.0,3-6,6-7,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Krunic A.,Bertens K.,50.0,27.0,4-6,2-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Dolehide C.,Sevastova A.,142.0,16.0,5-7,7-6,1-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Liu C.,Begu I.,202.0,38.0,4-6,2-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Barty A.,Maria T.,18.0,61.0,4-6,6-3,6-2,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Townsend T.,Vesnina E.,118.0,42.0,4-6,1-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Kvitova P.,Pliskova Kr.,10.0,77.0,6-1,1-6,3-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Buzarnescu M.,Errani S.,39.0,95.0,6-3,6-7,2-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Konta J.,Stollar F.,22.0,219.0,3-6,4-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Keys M.,Arruabarrena L.,14.0,84.0,6-1,3-6,6-3,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Goerges J.,Osaka N.,13.0,21.0,7-6,6-3,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Sevastova A.,Barty A.,16.0,18.0,6-3,6-4,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Errani S.,Pera B.,95.0,101.0,3-6,6-2,4-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Kasatkina D.,Begu I.,12.0,38.0,6-2,6-1,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Keys M.,Giorgi C.,14.0,64.0,6-4,6-3,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Vesnina E.,Pliskova Kr.,42.0,77.0,3-6,6-1,2-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Bertens K.,Stollar F.,27.0,219.0,6-2,6-4,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Garcia C.,Cornet A.,7.0,37.0,7-5,1-6,4-6,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Kasatkina D.,Goerges J.,12.0,13.0,4-6,3-6,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Pera B.,Keys M.,101.0,14.0,2-6,7-6,5-7,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Sevastova A.,Pliskova Kr.,16.0,77.0,6-4,6-0,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Cornet A.,Bertens K.,37.0,27.0,2-6,5-7,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Keys M.,Bertens K.,14.0,27.0,4-6,7-6,6-7,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Goerges J.,Sevastova A.,13.0,16.0,7-6,6-3,,Completed
Family Circle Cup,2018-04-02,2018-04-08,3,Goerges J.,Bertens K.,13.0,27.0,2-6,1-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Riske A.,Rodina E.,89.0,113.0,6-0,7-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Rodriguez V.,Bogdan A.,296.0,90.0,6-4,4-6,6-7,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Vickery S.,Falconi I.,91.0,161.0,6-1,6-4,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Schmiedlova A.,Tomljanovic A.,134.0,96.0,6-4,1-6,6-7,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Hibino N.,Tsurenko L.,122.0,40.0,7-6,4-6,4-6,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Rybarikova M.,Ozaki R.,17.0,267.0,6-4,6-3,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Blinkova A.,Peterson R.,119.0,112.0,7-6,5-7,6-4,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Broady N.,Zhao C.,136.0,138.0,6-3,6-7,6-2,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Fett J.,Grammatikopoulou V.,109.0,185.0,6-0,6-2,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Voegele S.,Jakupovic D.,124.0,144.0,6-3,6-4,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Sanchez A.S.,Arconada U.M.,302.0,246.0,6-3,4-6,6-4,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Sorribes Tormo S.,Martincova T.,115.0,145.0,6-1,7-5,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Gibbs N.,Puig M.,117.0,68.0,3-6,3-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Bouzkova M.,Babos T.,165.0,44.0,3-6,4-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Duque-Marino M.,Collins D.,123.0,53.0,1-6,3-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Muguruza G.,Zarazua R.,3.0,228.0,6-1,6-1,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Tsurenko L.,Collins D.,40.0,53.0,,,,Tsurenko L. Retired
Monterrey Open,2018-04-02,2018-04-08,3,Fett J.,Rybarikova M.,109.0,17.0,5-7,2-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Vickery S.,Sanchez A.S.,91.0,302.0,6-3,6-3,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Tomljanovic A.,Blinkova A.,96.0,119.0,6-2,5-7,6-2,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Bogdan A.,Sorribes Tormo S.,90.0,115.0,6-2,6-3,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Broady N.,Babos T.,136.0,44.0,3-6,7-6,5-7,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Riske A.,Muguruza G.,89.0,3.0,2-6,3-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Puig M.,Voegele S.,68.0,124.0,6-4,6-3,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Rybarikova M.,Vickery S.,17.0,91.0,0-6,3-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Puig M.,Babos T.,68.0,44.0,4-6,2-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Collins D.,Bogdan A.,53.0,90.0,2-6,4-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Tomljanovic A.,Muguruza G.,96.0,3.0,3-6,0-6,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Vickery S.,Babos T.,91.0,44.0,6-1,2-6,2-6,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Muguruza G.,Bogdan A.,3.0,90.0,6-0,7-5,,Completed
Monterrey Open,2018-04-02,2018-04-08,3,Muguruza G.,Babos T.,3.0,44.0,3-6,6-4,6-3,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Bonaventure Y.,Larsson J.,133.0,73.0,6-7,1-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Herazo Gonzalez M.,Martincova T.,443.0,156.0,6-4,1-6,6-3,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Seguel D.,Gibbs N.,191.0,118.0,6-2,6-2,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Schmiedlova A.,Falconi I.,132.0,165.0,7-5,0-6,6-1,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Maria T.,Garcia Perez G.,62.0,147.0,6-3,6-2,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Blinkova A.,Osorio Serrano M.C.,115.0,924.0,6-2,6-4,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Cabrera L.,Paolini J.,162.0,151.0,0-6,2-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Rodina E.,Linette M.,114.0,69.0,3-6,5-7,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Riske A.,Jakupovic D.,91.0,141.0,2-6,2-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Arruabarrena L.,Rodriguez V.,79.0,304.0,6-2,7-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Grammatikopoulou V.,Kato M.,183.0,138.0,5-7,6-4,6-4,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Zhao C.,Sorribes Tormo S.,137.0,116.0,6-3,1-6,1-6,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Bogdan A.,Duque-Marino M.,76.0,123.0,6-1,7-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Arango E.,Cepede Royg V.,510.0,84.0,6-0,2-6,6-4,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Kostova E.,Hibino N.,196.0,122.0,6-2,6-4,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Tomljanovic A.,Zarazua R.,92.0,220.0,6-1,4-6,6-7,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Grammatikopoulou V.,Larsson J.,183.0,73.0,6-4,4-6,4-6,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Maria T.,Seguel D.,62.0,191.0,3-6,1-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Sorribes Tormo S.,Arruabarrena L.,116.0,79.0,0-6,1-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Paolini J.,Arango E.,151.0,510.0,6-7,1-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Jakupovic D.,Kostova E.,141.0,196.0,6-2,6-2,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Schmiedlova A.,Zarazua R.,132.0,220.0,6-1,6-4,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Blinkova A.,Bogdan A.,115.0,76.0,6-1,6-7,4-6,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Linette M.,Herazo Gonzalez M.,69.0,443.0,6-2,6-1,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Arruabarrena L.,Larsson J.,79.0,73.0,6-1,6-3,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Arango E.,Schmiedlova A.,510.0,132.0,1-6,0-1,,Arango E. Retired
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Bogdan A.,Seguel D.,76.0,191.0,6-1,6-1,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Linette M.,Jakupovic D.,69.0,141.0,3-6,6-3,1-6,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Bogdan A.,Schmiedlova A.,76.0,132.0,3-6,2-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Jakupovic D.,Arruabarrena L.,141.0,79.0,1-6,2-6,,Completed
Copa Claro Colsanitas,2018-04-09,2018-04-15,3,Arruabarrena L.,Schmiedlova A.,79.0,132.0,2-6,4-6,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Pliskova Kr.,Giorgi C.,70.0,59.0,3-6,2-6,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Van Uytvanck A.,Dodin O.,51.0,95.0,6-4,6-2,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Putintseva Y.,Vondrousova M.,82.0,52.0,6-4,6-7,3-6,Completed
Samsung Open,2018-04-11,2018-04-15,3,Sabalenka A.,Buzarnescu M.,61.0,40.0,5-7,6-3,6-2,Completed
Samsung Open,2018-04-11,2018-04-15,3,Mertens E.,Minella M.,20.0,301.0,6-4,6-1,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Hercog P.,Hsieh S.W.,80.0,60.0,7-5,6-0,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Cornet A.,Teichmann J.,35.0,136.0,7-6,6-0,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Vekic D.,Cadantu A.,55.0,173.0,6-0,7-5,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Sasnovich A.,Hogenkamp R.,49.0,110.0,7-6,6-0,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Lapko V.,Kontaveit A.,130.0,28.0,3-6,6-4,6-3,Completed
Samsung Open,2018-04-11,2018-04-15,3,Siegemund L.,Von Deichmann K.,97.0,186.0,6-7,3-2,,Siegemund L. Retired
Samsung Open,2018-04-11,2018-04-15,3,Voegele S.,Frech M.,119.0,139.0,6-3,6-3,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Flipkens K.,Witthoeft C.,74.0,57.0,1-6,6-4,6-3,Completed
Samsung Open,2018-04-11,2018-04-15,3,Barthel M.,Kuznetsova S.,68.0,29.0,4-6,6-3,6-4,Completed
Samsung Open,2018-04-11,2018-04-15,3,Korpatsch T.,Mladenovic K.,176.0,19.0,7-6,3-2,,Mladenovic K. Retired
Samsung Open,2018-04-11,2018-04-15,3,Golubic V.,Kovinic D.,107.0,124.0,6-7,6-3,4-6,Completed
Samsung Open,2018-04-11,2018-04-15,3,Hercog P.,Sabalenka A.,80.0,61.0,3-6,1-6,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Vondrousova M.,Mertens E.,52.0,20.0,2-6,7-5,5-7,Completed
Samsung Open,2018-04-11,2018-04-15,3,Lapko V.,Kovinic D.,130.0,124.0,6-2,6-3,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Flipkens K.,Sasnovich A.,74.0,49.0,4-6,6-4,6-2,Completed
Samsung Open,2018-04-11,2018-04-15,3,Barthel M.,Vekic D.,68.0,55.0,6-3,4-6,6-4,Completed
Samsung Open,2018-04-11,2018-04-15,3,Giorgi C.,Van Uytvanck A.,59.0,51.0,6-2,6-1,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Voegele S.,Cornet A.,119.0,35.0,2-6,7-5,6-3,Completed
Samsung Open,2018-04-11,2018-04-15,3,Von Deichmann K.,Korpatsch T.,186.0,176.0,6-7,4-6,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Mertens E.,Barthel M.,20.0,68.0,6-4,5-7,7-6,Completed
Samsung Open,2018-04-11,2018-04-15,3,Flipkens K.,Lapko V.,74.0,130.0,4-6,6-7,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Sabalenka A.,Giorgi C.,61.0,59.0,6-3,6-0,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Korpatsch T.,Voegele S.,176.0,119.0,4-6,3-6,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Lapko V.,Mertens E.,130.0,20.0,1-6,6-4,4-6,Completed
Samsung Open,2018-04-11,2018-04-15,3,Sabalenka A.,Voegele S.,61.0,119.0,6-4,6-2,,Completed
Samsung Open,2018-04-11,2018-04-15,3,Sabalenka A.,Mertens E.,61.0,20.0,5-7,2-6,,Completed
Istanbul Cup,2018-04-23,2018-04-29,3,Kuznetsova S.,Wang Q.,28.0,64.0,6-3,6-3,,Completed
Istanbul Cup,2018-04-23,2018-04-29,3,Mchale C.,Barthel M.,88.0,65.0,7-6,4-6,6-3,Completed
