Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Western & Southern Financial Group Women's Open,2021-08-16,2021-08-22,3,Kerber A.,Kvitova P.,21.0,12.0,6-4,3-3,,Kvitova P. Retired
Western & Southern Financial Group Women's Open,2021-08-16,2021-08-22,3,Bencic B.,Teichmann J.,11.0,65.0,3-6,2-6,,Completed
Western & Southern Financial Group Women's Open,2021-08-16,2021-08-22,3,Badosa P.,Pliskova Ka.,31.0,6.0,5-7,0-2,,Badosa P. Retired
Western & Southern Financial Group Women's Open,2021-08-16,2021-08-22,3,Barty A.,Kerber A.,1.0,21.0,6-2,7-5,,Completed
Western & Southern Financial Group Women's Open,2021-08-16,2021-08-22,3,Teichmann J.,Pliskova Ka.,65.0,6.0,6-2,6-4,,Completed
Western & Southern Financial Group Women's Open,2021-08-16,2021-08-22,3,Barty A.,Teichmann J.,1.0,65.0,6-3,6-1,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Kostyuk M.,Sebov K.,56.0,312.0,6-0,6-3,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Kanepi K.,Kalinina A.,70.0,75.0,3-6,6-2,7-5,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Paolini J.,Doi M.,98.0,96.0,6-4,6-2,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Gracheva V.,Zidansek T.,88.0,39.0,6-3,1-6,6-2,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Abanda F.,Kovinic D.,361.0,65.0,6-4,6-2,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Diyas Z.,Mladenovic K.,110.0,57.0,2-6,6-7,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Watson H.,Bogdan A.,62.0,106.0,2-6,0-1,,Watson H. Retired
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Li A.,Cornet A.,67.0,68.0,7-6,0-6,4-6,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Sutjiadi A.,Ferro F.,366.0,80.0,6-4,5-7,1-6,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Bouzkova M.,Peterson R.,86.0,59.0,6-7,6-7,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Osorio M.,Golubic V.,79.0,45.0,6-7,3-6,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Gleason Q.,Vondrousova M.,467.0,40.0,2-6,0-6,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Hibino N.,Van Uytvanck A.,71.0,58.0,1-6,3-6,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Martincova T.,Cirstea S.,60.0,38.0,3-6,6-3,6-2,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Svitolina E.,Burel C.,6.0,91.0,5-7,6-1,2-0,Burel C. Retired
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Hsieh S.W.,Williams V.,81.0,147.0,6-2,6-3,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Gracheva V.,Bogdan A.,88.0,106.0,7-5,3-1,,Bogdan A. Retired
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Kostyuk M.,Kanepi K.,56.0,70.0,6-2,6-3,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Mladenovic K.,Abanda F.,57.0,361.0,6-3,6-2,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Martincova T.,Hsieh S.W.,60.0,81.0,3-6,6-4,6-2,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Van Uytvanck A.,Vondrousova M.,58.0,40.0,1-6,0-1,,Van Uytvanck A. Retired
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Svitolina E.,Ferro F.,6.0,80.0,6-4,6-4,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Paolini J.,Cornet A.,98.0,68.0,6-7,4-6,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Golubic V.,Peterson R.,45.0,59.0,6-7,3-6,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Cornet A.,Vondrousova M.,68.0,40.0,2-6,6-4,6-3,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Martincova T.,Peterson R.,60.0,59.0,7-6,2-6,1-4,Martincova T. Retired
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Svitolina E.,Mladenovic K.,6.0,57.0,6-1,6-0,,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Gracheva V.,Kostyuk M.,88.0,56.0,6-7,6-3,6-4,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Svitolina E.,Peterson R.,6.0,59.0,6-1,6-7,6-3,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Gracheva V.,Cornet A.,88.0,68.0,6-4,1-6,0-6,Completed
Chicago Women's Opeen,2021-08-22,2021-08-28,3,Cornet A.,Svitolina E.,68.0,6.0,5-7,4-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Alexandrova E.,Begu I.,34.0,74.0,6-7,3-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Pera B.,Podoroska N.,84.0,37.0,2-6,4-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Danilina A.,Mcnally C.,294.0,134.0,6-7,7-5,4-6,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Bektas E.,Linette M.,337.0,51.0,6-7,4-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Zvonareva V.,Eikeri U.,101.0,291.0,6-4,6-2,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Juvan K.,Kasatkina D.,109.0,27.0,3-6,3-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Fruhvirtova L.,Moore T.,376.0,434.0,6-4,7-5,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Garcia C.,Harrison C.,61.0,340.0,6-1,6-2,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Sasnovich A.,Mchale C.,99.0,119.0,6-4,7-5,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Zhang S.,Trevisan M.,49.0,105.0,7-5,6-1,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Hanatani N.,Blinkova A.,402.0,83.0,1-0,,,Blinkova A. Retired
Tennis in the Land,2021-08-22,2021-08-28,3,Hercog P.,Mateas M.,85.0,342.0,6-3,6-2,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Shibahara E.,Mattek-Sands B.,615.0,363.0,4-6,6-3,1-6,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Glatch A.,Sorribes Tormo S.,297.0,43.0,2-6,1-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Kontaveit A.,Davis L.,30.0,97.0,1-6,6-0,6-0,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Siniakova K.,Rogers S.,53.0,42.0,7-5,6-1,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Linette M.,Fruhvirtova L.,51.0,376.0,7-6,6-4,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Sasnovich A.,Podoroska N.,99.0,37.0,6-7,6-4,6-4,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Kasatkina D.,Mcnally C.,27.0,134.0,2-6,6-4,6-2,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Begu I.,Hercog P.,74.0,85.0,7-6,7-5,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Hanatani N.,Siniakova K.,402.0,53.0,0-6,0-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Garcia C.,Kontaveit A.,61.0,30.0,3-6,3-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Zhang S.,Mattek-Sands B.,49.0,363.0,6-4,7-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Sorribes Tormo S.,Zvonareva V.,43.0,101.0,,,,Zvonareva V. Retired
Tennis in the Land,2021-08-22,2021-08-28,3,Begu I.,Sasnovich A.,74.0,99.0,6-2,6-4,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Kasatkina D.,Linette M.,27.0,51.0,1-6,2-6,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Sorribes Tormo S.,Zhang S.,43.0,49.0,6-3,6-1,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Siniakova K.,Kontaveit A.,53.0,30.0,3-6,7-5,2-6,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Begu I.,Linette M.,74.0,51.0,7-6,6-2,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Kontaveit A.,Sorribes Tormo S.,30.0,43.0,6-4,6-4,,Completed
Tennis in the Land,2021-08-22,2021-08-28,3,Begu I.,Kontaveit A.,74.0,30.0,6-7,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Li A.,Kucova K.,69.0,111.0,5-7,1-6,,Completed
US Open,2021-08-30,2021-09-11,3,Kalinina A.,Sherif M.,76.0,356.0,4-6,6-1,6-1,Completed
US Open,2021-08-30,2021-09-11,3,Fernandez L.A.,Konjuh A.,73.0,88.0,7-6,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Halep S.,Giorgi C.,13.0,36.0,6-4,7-6,,Completed
US Open,2021-08-30,2021-09-11,3,Putintseva Y.,Kanepi K.,33.0,70.0,6-2,6-7,2-6,Completed
US Open,2021-08-30,2021-09-11,3,Muguruza G.,Vekic D.,10.0,57.0,7-6,7-6,,Completed
US Open,2021-08-30,2021-09-11,3,Stephens S.,Keys M.,66.0,42.0,6-3,1-6,7-6,Completed
US Open,2021-08-30,2021-09-11,3,Errani S.,Alexandrova E.,112.0,34.0,3-6,2-6,,Completed
US Open,2021-08-30,2021-09-11,3,Suarez Navarro C.,Collins D.,335.0,29.0,2-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Dart H.,Garcia C.,151.0,62.0,7-6,4-6,2-6,Completed
US Open,2021-08-30,2021-09-11,3,Rybakina E.,Sasnovich A.,20.0,90.0,6-2,6-3,,Completed
US Open,2021-08-30,2021-09-11,3,Watson H.,Juvan K.,64.0,109.0,1-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Petkovic A.,Begu I.,68.0,63.0,6-2,7-6,,Completed
US Open,2021-08-30,2021-09-11,3,Kerber A.,Yastremska D.,17.0,51.0,3-6,6-4,7-6,Completed
US Open,2021-08-30,2021-09-11,3,Jorovic I.,Osorio M.,308.0,80.0,2-6,2-6,,Completed
US Open,2021-08-30,2021-09-11,3,Rakhimova K.,Mladenovic K.,134.0,58.0,2-6,6-2,6-3,Completed
US Open,2021-08-30,2021-09-11,3,Gauff C.,Linette M.,23.0,48.0,5-7,6-3,6-4,Completed
US Open,2021-08-30,2021-09-11,3,Krejcikova B.,Sharma A.,9.0,114.0,6-0,6-4,,Completed
US Open,2021-08-30,2021-09-11,3,Parks A.,Danilovic O.,246.0,145.0,3-6,5-7,,Completed
US Open,2021-08-30,2021-09-11,3,Martincova T.,Azarenka V.,60.0,19.0,4-6,0-6,,Completed
US Open,2021-08-30,2021-09-11,3,Navarro E.,Mchale C.,337.0,119.0,1-6,6-7,,Completed
US Open,2021-08-30,2021-09-11,3,Svitolina E.,Marino R.,5.0,175.0,6-2,6-3,,Completed
US Open,2021-08-30,2021-09-11,3,Ruse E.G.,Vondrousova M.,108.0,38.0,5-7,0-6,,Completed
US Open,2021-08-30,2021-09-11,3,Bogdan A.,Masarova R.,102.0,231.0,7-6,6-7,6-7,Completed
US Open,2021-08-30,2021-09-11,3,Peterson R.,Mertens E.,54.0,16.0,6-3,6-7,6-7,Completed
US Open,2021-08-30,2021-09-11,3,Cornet A.,Jabeur O.,56.0,21.0,5-7,5-7,,Completed
US Open,2021-08-30,2021-09-11,3,Grammatikopoulou V.,Blinkova A.,234.0,84.0,6-3,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Stojanovic N.,Sabalenka A.,94.0,2.0,4-6,7-6,0-6,Completed
US Open,2021-08-30,2021-09-11,3,Zidansek T.,Pera B.,40.0,85.0,6-4,7-6,,Completed
US Open,2021-08-30,2021-09-11,3,Kasatkina D.,Pironkova T.,27.0,107.0,6-2,6-1,,Completed
US Open,2021-08-30,2021-09-11,3,Shvedova Y.,Paolini J.,452.0,99.0,3-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Bouzkova M.,Osaka N.,87.0,3.0,4-6,1-6,,Completed
US Open,2021-08-30,2021-09-11,3,Zhang S.,Baptiste H.,49.0,181.0,6-3,6-4,,Completed
US Open,2021-08-30,2021-09-11,3,Martic P.,Galfi D.,32.0,152.0,6-3,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Volynets K.,Tomljanovic A.,197.0,46.0,3-6,1-6,,Completed
US Open,2021-08-30,2021-09-11,3,Pliskova Ka.,Mcnally C.,4.0,130.0,6-3,6-4,,Completed
US Open,2021-08-30,2021-09-11,3,Kostyuk M.,Sakkari M.,55.0,18.0,4-6,3-6,,Completed
US Open,2021-08-30,2021-09-11,3,Sevastova A.,Siniakova K.,65.0,53.0,6-7,3-6,,Completed
US Open,2021-08-30,2021-09-11,3,Trevisan M.,Vandeweghe C.,106.0,160.0,6-1,7-5,,Completed
US Open,2021-08-30,2021-09-11,3,Rus A.,Bencic B.,71.0,12.0,4-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Van Uytvanck A.,Badosa P.,61.0,26.0,4-6,3-6,,Completed
US Open,2021-08-30,2021-09-11,3,Gracheva V.,Parrizas Diaz N.,82.0,95.0,5-7,6-0,6-2,Completed
US Open,2021-08-30,2021-09-11,3,Anisimova A.,Diyas Z.,75.0,110.0,7-5,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Raducanu E.,Voegele S.,150.0,128.0,6-2,6-3,,Completed
US Open,2021-08-30,2021-09-11,3,Zvonareva V.,Barty A.,101.0,1.0,1-6,6-7,,Completed
US Open,2021-08-30,2021-09-11,3,Krueger A.,Schmiedlova A.,649.0,93.0,5-7,7-6,3-6,Completed
US Open,2021-08-30,2021-09-11,3,Burel C.,Tauson C.,92.0,78.0,5-7,0-6,,Completed
US Open,2021-08-30,2021-09-11,3,Hibino N.,Ferro F.,72.0,74.0,1-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Rogers S.,Brengle M.,43.0,77.0,6-4,6-0,,Completed
US Open,2021-08-30,2021-09-11,3,Loeb J.,Swiatek I.,194.0,8.0,3-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Pegula J.,Potapova A.,25.0,89.0,6-2,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Liu C.,Hsieh S.W.,100.0,81.0,1-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Cirstea S.,Kudermetova V.,39.0,31.0,7-6,3-6,6-0,Completed
US Open,2021-08-30,2021-09-11,3,Kontaveit A.,Stosur S.,28.0,186.0,6-3,6-0,,Completed
US Open,2021-08-30,2021-09-11,3,Davis L.,Tomova V.,98.0,117.0,6-2,2-6,6-3,Completed
US Open,2021-08-30,2021-09-11,3,Kvitova P.,Hercog P.,11.0,86.0,6-1,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Pliskova Kr.,Kovinic D.,115.0,67.0,6-4,6-3,,Completed
US Open,2021-08-30,2021-09-11,3,Teichmann J.,Bucsa C.,44.0,161.0,6-3,6-4,,Completed
US Open,2021-08-30,2021-09-11,3,Doi M.,Sanders S.,97.0,133.0,7-6,6-3,,Completed
US Open,2021-08-30,2021-09-11,3,Pavlyuchenkova A.,Riske A.,15.0,35.0,6-4,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Sorribes Tormo S.,Muchova K.,41.0,24.0,6-2,7-6,,Completed
US Open,2021-08-30,2021-09-11,3,Boulter K.,Samsonova L.,190.0,52.0,3-6,2-6,,Completed
US Open,2021-08-30,2021-09-11,3,Minnen G.,Podoroska N.,104.0,37.0,6-4,1-6,6-3,Completed
US Open,2021-08-30,2021-09-11,3,Golubic V.,Andreescu B.,45.0,7.0,5-7,6-4,5-7,Completed
US Open,2021-08-30,2021-09-11,3,Muguruza G.,Petkovic A.,10.0,68.0,6-4,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Kanepi K.,Fernandez L.A.,70.0,73.0,5-7,5-7,,Completed
US Open,2021-08-30,2021-09-11,3,Osorio M.,Jabeur O.,80.0,21.0,0-6,1-6,,Completed
US Open,2021-08-30,2021-09-11,3,Grammatikopoulou V.,Mertens E.,234.0,16.0,2-6,2-6,,Completed
US Open,2021-08-30,2021-09-11,3,Svitolina E.,Masarova R.,5.0,231.0,6-2,7-5,,Completed
US Open,2021-08-30,2021-09-11,3,Danilovic O.,Osaka N.,145.0,3.0,,,,Danilovic O. Retired
US Open,2021-08-30,2021-09-11,3,Halep S.,Kucova K.,13.0,111.0,6-3,6-1,,Completed
US Open,2021-08-30,2021-09-11,3,Kasatkina D.,Vondrousova M.,27.0,38.0,3-6,6-4,6-4,Completed
US Open,2021-08-30,2021-09-11,3,Paolini J.,Azarenka V.,99.0,19.0,3-6,6-7,,Completed
US Open,2021-08-30,2021-09-11,3,Juvan K.,Collins D.,109.0,29.0,4-6,2-6,,Completed
US Open,2021-08-30,2021-09-11,3,Zidansek T.,Sabalenka A.,40.0,2.0,3-6,1-6,,Completed
US Open,2021-08-30,2021-09-11,3,Garcia C.,Rybakina E.,62.0,20.0,1-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Alexandrova E.,Rakhimova K.,34.0,134.0,4-6,1-6,,Completed
US Open,2021-08-30,2021-09-11,3,Krejcikova B.,Mchale C.,9.0,119.0,6-3,6-1,,Completed
US Open,2021-08-30,2021-09-11,3,Gauff C.,Stephens S.,23.0,66.0,4-6,2-6,,Completed
US Open,2021-08-30,2021-09-11,3,Badosa P.,Gracheva V.,26.0,82.0,4-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Hsieh S.W.,Sorribes Tormo S.,81.0,41.0,1-6,3-6,,Completed
US Open,2021-08-30,2021-09-11,3,Teichmann J.,Kontaveit A.,44.0,28.0,4-6,1-6,,Completed
US Open,2021-08-30,2021-09-11,3,Ferro F.,Swiatek I.,74.0,8.0,6-3,6-7,0-6,Completed
US Open,2021-08-30,2021-09-11,3,Schmiedlova A.,Pavlyuchenkova A.,93.0,15.0,2-6,7-5,2-6,Completed
US Open,2021-08-30,2021-09-11,3,Siniakova K.,Sakkari M.,53.0,18.0,4-6,2-6,,Completed
US Open,2021-08-30,2021-09-11,3,Bencic B.,Trevisan M.,12.0,106.0,6-3,6-1,,Completed
US Open,2021-08-30,2021-09-11,3,Zhang S.,Raducanu E.,49.0,150.0,2-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Tauson C.,Barty A.,78.0,1.0,1-6,5-7,,Completed
US Open,2021-08-30,2021-09-11,3,Minnen G.,Samsonova L.,104.0,52.0,6-4,6-4,,Completed
US Open,2021-08-30,2021-09-11,3,Kvitova P.,Pliskova Kr.,11.0,115.0,7-6,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Pegula J.,Doi M.,25.0,97.0,6-3,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Kalinina A.,Kerber A.,76.0,17.0,3-6,2-6,,Completed
US Open,2021-08-30,2021-09-11,3,Rogers S.,Cirstea S.,43.0,39.0,7-5,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Davis L.,Andreescu B.,98.0,7.0,4-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Tomljanovic A.,Martic P.,46.0,32.0,7-6,6-4,,Completed
US Open,2021-08-30,2021-09-11,3,Anisimova A.,Pliskova Ka.,75.0,4.0,5-7,7-6,6-7,Completed
US Open,2021-08-30,2021-09-11,3,Rybakina E.,Halep S.,20.0,13.0,6-7,6-4,3-6,Completed
US Open,2021-08-30,2021-09-11,3,Azarenka V.,Muguruza G.,19.0,10.0,4-6,6-3,2-6,Completed
US Open,2021-08-30,2021-09-11,3,Krejcikova B.,Rakhimova K.,9.0,134.0,6-4,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Svitolina E.,Kasatkina D.,5.0,27.0,6-4,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Kerber A.,Stephens S.,17.0,66.0,5-7,6-2,6-3,Completed
US Open,2021-08-30,2021-09-11,3,Jabeur O.,Mertens E.,21.0,16.0,3-6,5-7,,Completed
US Open,2021-08-30,2021-09-11,3,Fernandez L.A.,Osaka N.,73.0,3.0,5-7,7-6,6-4,Completed
US Open,2021-08-30,2021-09-11,3,Sabalenka A.,Collins D.,2.0,29.0,6-3,6-3,,Completed
US Open,2021-08-30,2021-09-11,3,Andreescu B.,Minnen G.,7.0,104.0,6-1,6-2,,Completed
US Open,2021-08-30,2021-09-11,3,Kvitova P.,Sakkari M.,11.0,18.0,4-6,3-6,,Completed
US Open,2021-08-30,2021-09-11,3,Pegula J.,Bencic B.,25.0,12.0,2-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Raducanu E.,Sorribes Tormo S.,150.0,41.0,6-0,6-1,,Completed
US Open,2021-08-30,2021-09-11,3,Swiatek I.,Kontaveit A.,8.0,28.0,6-3,4-6,6-3,Completed
US Open,2021-08-30,2021-09-11,3,Tomljanovic A.,Pliskova Ka.,46.0,4.0,3-6,2-6,,Completed
US Open,2021-08-30,2021-09-11,3,Barty A.,Rogers S.,1.0,43.0,2-6,6-1,6-7,Completed
US Open,2021-08-30,2021-09-11,3,Pavlyuchenkova A.,Gracheva V.,15.0,82.0,6-1,6-4,,Completed
US Open,2021-08-30,2021-09-11,3,Svitolina E.,Halep S.,5.0,13.0,6-3,6-3,,Completed
US Open,2021-08-30,2021-09-11,3,Kerber A.,Fernandez L.A.,17.0,73.0,6-4,6-7,2-6,Completed
US Open,2021-08-30,2021-09-11,3,Mertens E.,Sabalenka A.,16.0,2.0,4-6,1-6,,Completed
US Open,2021-08-30,2021-09-11,3,Muguruza G.,Krejcikova B.,10.0,9.0,3-6,6-7,,Completed
US Open,2021-08-30,2021-09-11,3,Swiatek I.,Bencic B.,8.0,12.0,6-7,3-6,,Completed
US Open,2021-08-30,2021-09-11,3,Raducanu E.,Rogers S.,150.0,43.0,6-2,6-1,,Completed
US Open,2021-08-30,2021-09-11,3,Pliskova Ka.,Pavlyuchenkova A.,4.0,15.0,7-5,6-4,,Completed
US Open,2021-08-30,2021-09-11,3,Sakkari M.,Andreescu B.,18.0,7.0,6-7,7-6,6-3,Completed
US Open,2021-08-30,2021-09-11,3,Fernandez L.A.,Svitolina E.,73.0,5.0,6-3,3-6,7-6,Completed
US Open,2021-08-30,2021-09-11,3,Krejcikova B.,Sabalenka A.,9.0,2.0,1-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Bencic B.,Raducanu E.,12.0,150.0,3-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Pliskova Ka.,Sakkari M.,4.0,18.0,4-6,4-6,,Completed
US Open,2021-08-30,2021-09-11,3,Fernandez L.A.,Sabalenka A.,73.0,2.0,7-6,4-6,6-4,Completed
US Open,2021-08-30,2021-09-11,3,Raducanu E.,Sakkari M.,150.0,18.0,6-1,6-4,,Completed
US Open,2021-08-30,2021-09-11,3,Fernandez L.A.,Raducanu E.,73.0,150.0,4-6,3-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Zakharova A.,Dodin O.,228.0,95.0,7-6,4-6,3-6,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Doi M.,Samsonova L.,102.0,48.0,2-6,3-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Tauson C.,Sharma A.,70.0,112.0,6-2,6-2,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Alexandrova E.,Voegele S.,33.0,121.0,6-1,3-6,6-3,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Cornet A.,Potapova A.,72.0,89.0,6-4,6-2,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Makarova E.,Fett J.,449.0,227.0,3-6,3-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Vondrousova M.,Van Uytvanck A.,35.0,57.0,6-2,6-3,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Tsurenko L.,Sasnovich A.,165.0,111.0,5-7,6-7,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Hartono A.,Friedsam A.L.,300.0,126.0,7-6,3-6,7-6,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Schmiedlova A.,Diyas Z.,85.0,105.0,0-6,6-1,4-6,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Parrizas Diaz N.,Minnen G.,88.0,78.0,6-7,7-6,6-7,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Gracheva V.,Minella M.,77.0,233.0,3-6,4-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Niemeier J.,Ostapenko J.,133.0,30.0,2-6,2-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Zhang S.,Bouzkova M.,49.0,84.0,2-6,7-6,3-6,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Alexandrova E.,Tauson C.,33.0,70.0,4-6,6-3,6-7,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Samsonova L.,Dodin O.,48.0,95.0,7-6,7-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Cornet A.,Minella M.,72.0,233.0,6-3,6-3,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Fett J.,Vondrousova M.,227.0,35.0,2-6,4-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Hartono A.,Ostapenko J.,300.0,30.0,2-6,6-4,1-6,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Bouzkova M.,Minnen G.,84.0,78.0,6-3,6-1,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Diyas Z.,Bencic B.,105.0,12.0,1-6,3-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Sasnovich A.,Mertens E.,111.0,16.0,6-3,2-6,5-7,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Cornet A.,Ostapenko J.,72.0,30.0,6-7,2-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Bouzkova M.,Tauson C.,84.0,70.0,3-6,2-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Samsonova L.,Bencic B.,48.0,12.0,6-1,6-4,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Mertens E.,Vondrousova M.,16.0,35.0,5-7,2-6,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Samsonova L.,Ostapenko J.,48.0,30.0,1-6,6-7,,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Tauson C.,Vondrousova M.,70.0,35.0,6-4,2-6,6-4,Completed
Luxembourg Open,2021-09-13,2021-09-19,3,Ostapenko J.,Tauson C.,30.0,70.0,3-6,6-4,4-6,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Pera B.,Ferro F.,90.0,86.0,6-4,6-3,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Radisic N.,Mladenovic K.,535.0,68.0,6-4,1-6,2-6,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Cirstea S.,Watson H.,40.0,59.0,6-1,6-3,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Konjuh A.,Vekic D.,82.0,98.0,0-6,6-3,6-2,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Peterson R.,Bronzetti L.,80.0,167.0,3-6,3-6,,Completed
