Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Connecticut Open,2016-08-21,2016-08-27,3,Larsson J.,Bacsinszky T.,62.0,16.0,7-5,6-2,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Bencic B.,Flipkens K.,26.0,68.0,1-6,6-4,5-7,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Makarova E.,Sevastova A.,36.0,52.0,6-3,6-2,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Vesnina E.,Kontaveit A.,20.0,96.0,6-4,1-0,,Kontaveit A. Retired
Connecticut Open,2016-08-21,2016-08-27,3,Ostapenko J.,Radwanska A.,39.0,4.0,5-7,1-6,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Svitolina E.,Rodina E.,23.0,102.0,6-3,6-1,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Larsson J.,Rogers S.,62.0,55.0,7-6,6-4,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Konjuh A.,Vinci R.,100.0,8.0,2-6,2-6,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Garcia C.,Flipkens K.,27.0,68.0,6-7,5-7,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Kvitova P.,Bouchard E.,15.0,40.0,6-3,6-2,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Vinci R.,Larsson J.,8.0,62.0,6-7,1-6,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Vesnina E.,Svitolina E.,20.0,23.0,3-6,1-6,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Makarova E.,Kvitova P.,36.0,15.0,3-6,1-6,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Radwanska A.,Flipkens K.,4.0,68.0,6-1,6-4,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Larsson J.,Svitolina E.,62.0,23.0,4-6,2-6,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Radwanska A.,Kvitova P.,4.0,15.0,6-1,6-1,,Completed
Connecticut Open,2016-08-21,2016-08-27,3,Radwanska A.,Svitolina E.,4.0,23.0,6-1,7-6,,Completed
US Open,2016-08-29,2016-09-10,3,Doi M.,Witthoeft C.,32.0,102.0,4-6,1-6,,Completed
US Open,2016-08-29,2016-09-10,3,Bencic B.,Crawford S.,26.0,101.0,6-7,6-3,6-4,Completed
US Open,2016-08-29,2016-09-10,3,Falconi I.,Buyukakcay C.,75.0,66.0,2-6,1-6,,Completed
US Open,2016-08-29,2016-09-10,3,Kvitova P.,Ostapenko J.,16.0,36.0,7-5,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Kucova K.,Petkovic A.,78.0,43.0,6-7,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Wozniacki C.,Townsend T.,74.0,146.0,4-6,6-3,6-4,Completed
US Open,2016-08-29,2016-09-10,3,Friedsam A.L.,Vinci R.,46.0,8.0,2-6,4-6,,Completed
US Open,2016-08-29,2016-09-10,3,Hercog P.,Kerber A.,120.0,2.0,0-6,0-1,,Hercog P. Retired
US Open,2016-08-29,2016-09-10,3,Vandeweghe C.,Osaka N.,30.0,81.0,7-6,3-6,4-6,Completed
US Open,2016-08-29,2016-09-10,3,Rogers S.,Errani S.,49.0,28.0,6-4,7-6,,Completed
US Open,2016-08-29,2016-09-10,3,Lucic-Baroni M.,Cornet A.,57.0,53.0,6-4,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Barthel M.,Mchale C.,96.0,55.0,2-6,2-6,,Completed
US Open,2016-08-29,2016-09-10,3,Kuznetsova S.,Schiavone F.,10.0,97.0,6-1,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Bellis C.,Golubic V.,158.0,65.0,6-2,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Putintseva Y.,Lisicki S.,42.0,84.0,6-1,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Duan Y.Y.,Sakkari M.,103.0,94.0,6-4,4-6,6-3,Completed
US Open,2016-08-29,2016-09-10,3,Mertens E.,Muguruza G.,137.0,3.0,6-2,0-6,3-6,Completed
US Open,2016-08-29,2016-09-10,3,Sevastova A.,Schmiedlova A.,48.0,85.0,6-3,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Wang Yaf.,Van Uytvanck A.,163.0,112.0,6-3,7-6,,Completed
US Open,2016-08-29,2016-09-10,3,Tsurenko L.,Begu I.,99.0,23.0,6-0,6-4,,Completed
US Open,2016-08-29,2016-09-10,3,Cibulkova D.,Linette M.,13.0,83.0,6-2,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Pironkova T.,Razzano V.,71.0,166.0,6-1,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Collins D.,Rodina E.,751.0,98.0,1-6,2-6,,Completed
US Open,2016-08-29,2016-09-10,3,Puig M.,Zheng S.,35.0,61.0,4-6,2-6,,Completed
US Open,2016-08-29,2016-09-10,3,Bogdan A.,Cirstea S.,116.0,86.0,0-6,7-5,6-2,Completed
US Open,2016-08-29,2016-09-10,3,Sasnovich A.,Davis L.,107.0,105.0,2-6,6-4,5-7,Completed
US Open,2016-08-29,2016-09-10,3,Bondarenko K.,Hsieh S.W.,59.0,79.0,6-0,7-5,,Completed
US Open,2016-08-29,2016-09-10,3,Strycova B.,Niculescu M.,21.0,58.0,3-6,7-6,1-6,Completed
US Open,2016-08-29,2016-09-10,3,Svitolina E.,Minella M.,19.0,110.0,6-7,6-0,6-2,Completed
US Open,2016-08-29,2016-09-10,3,Brengle M.,Day K.,50.0,374.0,2-6,2-4,,Brengle M. Retired
US Open,2016-08-29,2016-09-10,3,Konta J.,Mattek-Sands B.,14.0,109.0,6-3,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Riske A.,Keys M.,60.0,9.0,6-4,6-7,2-6,Completed
US Open,2016-08-29,2016-09-10,3,Ivanovic A.,Allertova D.,31.0,89.0,6-7,1-6,,Completed
US Open,2016-08-29,2016-09-10,3,Gavrilova D.,Safarova L.,45.0,44.0,4-6,4-6,,Completed
US Open,2016-08-29,2016-09-10,3,Hogenkamp R.,Watson H.,165.0,73.0,6-2,7-5,,Completed
US Open,2016-08-29,2016-09-10,3,Kasatkina D.,Wang Q.,24.0,62.0,4-6,6-2,2-6,Completed
US Open,2016-08-29,2016-09-10,3,Shvedova Y.,Arruabarrena L.,52.0,91.0,6-2,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Haas B.,Babos T.,141.0,34.0,7-5,3-6,5-7,Completed
US Open,2016-08-29,2016-09-10,3,Konjuh A.,Bertens K.,92.0,22.0,6-3,2-6,6-4,Completed
US Open,2016-08-29,2016-09-10,3,Garcia C.,Parmentier P.,33.0,63.0,4-6,6-3,6-4,Completed
US Open,2016-08-29,2016-09-10,3,Halep S.,Flipkens K.,5.0,56.0,6-0,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Giorgi C.,Stosur S.,67.0,17.0,5-7,7-6,1-6,Completed
US Open,2016-08-29,2016-09-10,3,Perez E.,Zhang S.,724.0,51.0,1-6,1-6,,Completed
US Open,2016-08-29,2016-09-10,3,Krunic A.,Gibbs N.,153.0,69.0,1-6,0-6,,Completed
US Open,2016-08-29,2016-09-10,3,Bacsinszky T.,Diatchenko V.,15.0,677.0,6-1,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Bouchard E.,Siniakova K.,39.0,72.0,3-6,6-3,2-6,Completed
US Open,2016-08-29,2016-09-10,3,Podoroska N.,Beck A.,230.0,41.0,6-7,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Vesnina E.,Kontaveit A.,20.0,90.0,7-6,4-6,6-3,Completed
US Open,2016-08-29,2016-09-10,3,Voegele S.,Nara K.,100.0,80.0,0-6,5-7,,Completed
US Open,2016-08-29,2016-09-10,3,Larsson J.,Knapp K.,47.0,130.0,6-4,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Broady N.,Robson L.,82.0,254.0,6-7,6-3,6-4,Completed
US Open,2016-08-29,2016-09-10,3,Suarez Navarro C.,Pereira T.,12.0,136.0,6-0,6-0,,Completed
US Open,2016-08-29,2016-09-10,3,Williams V.,Kozlova K.,6.0,93.0,6-2,5-7,6-4,Completed
US Open,2016-08-29,2016-09-10,3,Chirico L.,Pavlyuchenkova A.,76.0,18.0,1-6,4-6,,Completed
US Open,2016-08-29,2016-09-10,3,Goerges J.,Wickmayer Y.,64.0,38.0,6-3,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Lottner A.,King V.,184.0,87.0,6-7,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Peng S.,Lepchenko V.,259.0,68.0,6-4,6-7,3-6,Completed
US Open,2016-08-29,2016-09-10,3,Jankovic J.,Duque-Marino M.,40.0,77.0,6-4,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Kovinic D.,Gonzalez M.,54.0,146.0,5-7,2-6,,Completed
US Open,2016-08-29,2016-09-10,3,Mladenovic K.,Hibino N.,37.0,70.0,6-4,7-5,,Completed
US Open,2016-08-29,2016-09-10,3,Siegemund L.,Tig P.M.,27.0,128.0,3-6,6-3,6-2,Completed
US Open,2016-08-29,2016-09-10,3,Radwanska A.,Pegula J.,4.0,138.0,6-1,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Pliskova Ka.,Kenin S.,11.0,243.0,6-4,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Makarova E.,Williams S.,29.0,1.0,3-6,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Davis L.,Svitolina E.,105.0,19.0,1-6,6-4,3-6,Completed
US Open,2016-08-29,2016-09-10,3,Vinci R.,Mchale C.,8.0,55.0,6-1,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Petkovic A.,Bencic B.,43.0,26.0,3-6,2-6,,Completed
US Open,2016-08-29,2016-09-10,3,Tsurenko L.,Wang Yaf.,99.0,163.0,7-5,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Cibulkova D.,Rodina E.,13.0,98.0,6-7,6-2,6-2,Completed
US Open,2016-08-29,2016-09-10,3,Kvitova P.,Buyukakcay C.,16.0,66.0,7-6,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Witthoeft C.,Putintseva Y.,102.0,42.0,6-1,6-7,6-1,Completed
US Open,2016-08-29,2016-09-10,3,Kuznetsova S.,Wozniacki C.,10.0,74.0,4-6,4-6,,Completed
US Open,2016-08-29,2016-09-10,3,Pironkova T.,Konta J.,71.0,14.0,2-6,7-5,2-6,Completed
US Open,2016-08-29,2016-09-10,3,Niculescu M.,Bogdan A.,58.0,116.0,6-0,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Kerber A.,Lucic-Baroni M.,2.0,57.0,6-2,7-6,,Completed
US Open,2016-08-29,2016-09-10,3,Osaka N.,Duan Y.Y.,81.0,103.0,6-4,7-6,,Completed
US Open,2016-08-29,2016-09-10,3,Zheng S.,Bondarenko K.,61.0,59.0,7-5,6-7,5-7,Completed
US Open,2016-08-29,2016-09-10,3,Bellis C.,Rogers S.,158.0,49.0,2-6,6-2,6-2,Completed
US Open,2016-08-29,2016-09-10,3,Muguruza G.,Sevastova A.,3.0,48.0,5-7,4-6,,Completed
US Open,2016-08-29,2016-09-10,3,Keys M.,Day K.,9.0,374.0,6-1,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Halep S.,Safarova L.,5.0,44.0,6-3,6-4,,Completed
US Open,2016-08-29,2016-09-10,3,Pliskova Ka.,Gonzalez M.,11.0,146.0,6-1,7-5,,Completed
US Open,2016-08-29,2016-09-10,3,Pavlyuchenkova A.,Mladenovic K.,18.0,37.0,6-2,4-6,7-6,Completed
US Open,2016-08-29,2016-09-10,3,Babos T.,Hogenkamp R.,34.0,165.0,6-2,6-4,,Completed
US Open,2016-08-29,2016-09-10,3,Allertova D.,Larsson J.,89.0,47.0,3-6,1-6,,Completed
US Open,2016-08-29,2016-09-10,3,Konjuh A.,Nara K.,92.0,80.0,6-3,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Williams V.,Goerges J.,6.0,64.0,6-2,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Garcia C.,Siniakova K.,33.0,72.0,4-6,6-4,6-4,Completed
US Open,2016-08-29,2016-09-10,3,Wang Q.,Shvedova Y.,62.0,52.0,0-6,1-6,,Completed
US Open,2016-08-29,2016-09-10,3,Broady N.,Radwanska A.,82.0,4.0,6-7,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Stosur S.,Zhang S.,17.0,51.0,3-6,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Bacsinszky T.,Lepchenko V.,15.0,68.0,4-6,6-4,4-6,Completed
US Open,2016-08-29,2016-09-10,3,Beck A.,Vesnina E.,41.0,20.0,2-6,1-6,,Completed
US Open,2016-08-29,2016-09-10,3,Jankovic J.,Suarez Navarro C.,40.0,12.0,1-6,4-6,,Completed
US Open,2016-08-29,2016-09-10,3,King V.,Williams S.,87.0,1.0,3-6,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Gibbs N.,Siegemund L.,69.0,27.0,3-6,5-7,,Completed
US Open,2016-08-29,2016-09-10,3,Vinci R.,Witthoeft C.,8.0,102.0,6-0,5-7,6-3,Completed
US Open,2016-08-29,2016-09-10,3,Sevastova A.,Bondarenko K.,48.0,59.0,6-4,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Wozniacki C.,Niculescu M.,74.0,58.0,6-3,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Tsurenko L.,Cibulkova D.,99.0,13.0,3-6,6-3,6-4,Completed
US Open,2016-08-29,2016-09-10,3,Osaka N.,Keys M.,81.0,9.0,5-7,6-4,6-7,Completed
US Open,2016-08-29,2016-09-10,3,Konta J.,Bencic B.,14.0,26.0,6-2,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Kvitova P.,Svitolina E.,16.0,19.0,6-3,6-4,,Completed
US Open,2016-08-29,2016-09-10,3,Bellis C.,Kerber A.,158.0,2.0,1-6,1-6,,Completed
US Open,2016-08-29,2016-09-10,3,Vesnina E.,Suarez Navarro C.,20.0,12.0,4-6,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Halep S.,Babos T.,5.0,34.0,6-1,2-6,6-4,Completed
US Open,2016-08-29,2016-09-10,3,Garcia C.,Radwanska A.,33.0,4.0,2-6,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Zhang S.,Shvedova Y.,51.0,52.0,2-6,5-7,,Completed
US Open,2016-08-29,2016-09-10,3,Williams S.,Larsson J.,1.0,47.0,6-2,6-1,,Completed
US Open,2016-08-29,2016-09-10,3,Lepchenko V.,Konjuh A.,68.0,92.0,3-6,6-3,2-6,Completed
US Open,2016-08-29,2016-09-10,3,Pavlyuchenkova A.,Pliskova Ka.,18.0,11.0,2-6,4-6,,Completed
US Open,2016-08-29,2016-09-10,3,Williams V.,Siegemund L.,6.0,27.0,6-1,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Vinci R.,Tsurenko L.,8.0,99.0,7-6,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Sevastova A.,Konta J.,48.0,14.0,6-4,7-5,,Completed
US Open,2016-08-29,2016-09-10,3,Wozniacki C.,Keys M.,74.0,9.0,6-3,6-4,,Completed
US Open,2016-08-29,2016-09-10,3,Kerber A.,Kvitova P.,2.0,16.0,6-3,7-5,,Completed
US Open,2016-08-29,2016-09-10,3,Suarez Navarro C.,Halep S.,12.0,5.0,2-6,5-7,,Completed
US Open,2016-08-29,2016-09-10,3,Pliskova Ka.,Williams V.,11.0,6.0,4-6,6-4,7-6,Completed
US Open,2016-08-29,2016-09-10,3,Shvedova Y.,Williams S.,52.0,1.0,2-6,3-6,,Completed
US Open,2016-08-29,2016-09-10,3,Radwanska A.,Konjuh A.,4.0,92.0,4-6,4-6,,Completed
US Open,2016-08-29,2016-09-10,3,Vinci R.,Kerber A.,8.0,2.0,5-7,0-6,,Completed
US Open,2016-08-29,2016-09-10,3,Wozniacki C.,Sevastova A.,74.0,48.0,6-0,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Pliskova Ka.,Konjuh A.,11.0,92.0,6-2,6-2,,Completed
US Open,2016-08-29,2016-09-10,3,Williams S.,Halep S.,1.0,5.0,6-2,4-6,6-3,Completed
US Open,2016-08-29,2016-09-10,3,Williams S.,Pliskova Ka.,1.0,11.0,2-6,6-7,,Completed
US Open,2016-08-29,2016-09-10,3,Kerber A.,Wozniacki C.,2.0,74.0,6-4,6-3,,Completed
US Open,2016-08-29,2016-09-10,3,Kerber A.,Pliskova Ka.,2.0,11.0,6-3,4-6,6-4,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Bonaventure Y.,Crawford S.,175.0,101.0,6-7,7-6,4-6,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Boserup J.,Sadikovic A.,125.0,138.0,6-1,6-3,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Cepede Royg V.,Kudryavtseva A.,122.0,162.0,5-7,4-6,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Zhao C.,Davis L.,360.0,104.0,3-6,2-6,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Loeb J.,Rodina E.,224.0,96.0,2-6,2-6,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Bellis C.,Hesse A.,120.0,174.0,6-3,6-2,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Wozniak A.,Pegula J.,403.0,161.0,3-6,6-3,2-6,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Lao D.,Lucic-Baroni M.,365.0,54.0,6-4,6-2,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Goerges J.,Alexandrova E.,59.0,148.0,4-6,6-7,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Van Uytvanck A.,Kostova E.,112.0,130.0,6-1,6-2,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Krejcikova B.,Martincova T.,265.0,233.0,6-4,5-7,4-6,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Broady N.,Dodin O.,78.0,132.0,6-2,4-6,4-6,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Stefkova B.,Beck A.,176.0,38.0,2-6,7-5,6-3,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Vickery S.,Tig P.M.,165.0,127.0,7-6,6-7,7-6,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Barthel M.,Abanda F.,114.0,201.0,6-7,4-6,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Minella M.,Bouchard E.,108.0,48.0,3-6,4-6,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Alexandrova E.,Martincova T.,148.0,233.0,4-6,6-1,4-6,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Boserup J.,Rodina E.,125.0,96.0,6-4,6-3,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Lao D.,Bellis C.,365.0,120.0,4-6,6-4,3-6,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Davis L.,Crawford S.,104.0,101.0,6-4,6-1,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Van Uytvanck A.,Stefkova B.,112.0,176.0,6-4,6-3,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Vickery S.,Dodin O.,165.0,132.0,4-6,4-6,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Kudryavtseva A.,Bouchard E.,162.0,48.0,6-2,6-3,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Pegula J.,Abanda F.,161.0,201.0,7-6,7-5,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Van Uytvanck A.,Dodin O.,112.0,132.0,2-6,4-6,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Boserup J.,Bellis C.,125.0,120.0,7-6,6-4,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Kudryavtseva A.,Davis L.,162.0,104.0,3-6,6-7,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Martincova T.,Pegula J.,233.0,161.0,6-3,7-6,,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Dodin O.,Boserup J.,132.0,125.0,6-4,3-6,6-2,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Martincova T.,Davis L.,233.0,104.0,3-6,7-6,2-6,Completed
Coupe Banque Nationale,2016-09-12,2016-09-18,3,Davis L.,Dodin O.,104.0,132.0,4-6,3-6,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Chirico L.,Bondarenko K.,75.0,57.0,6-4,7-5,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Zhang S.,Hozumi E.,49.0,197.0,7-6,1-6,6-3,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Cepelova J.,Brengle M.,115.0,67.0,6-1,6-4,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Paszek T.,Nara K.,105.0,81.0,2-6,2-6,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Riske A.,Hibino N.,61.0,76.0,6-2,6-4,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Kozlova K.,Mchale C.,97.0,53.0,4-6,6-3,6-7,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Ozaki R.,Lepchenko V.,111.0,84.0,0-6,2-6,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Golubic V.,Wickmayer Y.,73.0,39.0,6-1,7-6,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Sasnovich A.,Doi M.,110.0,35.0,7-5,6-3,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Larsson J.,Lisicki S.,46.0,113.0,6-3,6-2,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Lottner A.,Siniakova K.,167.0,65.0,1-6,4-6,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Zheng S.,Jang S.J.,70.0,186.0,6-4,3-6,3-6,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Osaka N.,Kontaveit A.,69.0,126.0,6-0,6-2,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Putintseva Y.,Sakkari M.,41.0,98.0,6-4,6-3,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Kato M.,Peterson R.,191.0,124.0,3-6,6-7,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Sema E.,Linette M.,352.0,88.0,1-6,0-6,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Larsson J.,Lepchenko V.,46.0,84.0,2-6,6-3,4-6,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Siniakova K.,Chirico L.,65.0,75.0,6-4,5-7,7-6,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Cepelova J.,Jang S.J.,115.0,186.0,6-3,6-1,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Riske A.,Sasnovich A.,61.0,110.0,6-3,6-1,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Golubic V.,Linette M.,73.0,88.0,6-2,6-7,6-3,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Osaka N.,Zhang S.,69.0,49.0,3-6,2-6,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Putintseva Y.,Nara K.,41.0,81.0,2-6,2-6,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Mchale C.,Peterson R.,53.0,124.0,2-6,6-2,7-6,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Lepchenko V.,Zhang S.,84.0,49.0,7-6,1-6,3-6,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Riske A.,Siniakova K.,61.0,65.0,2-6,4-6,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Nara K.,Cepelova J.,81.0,115.0,6-3,4-6,1-6,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Mchale C.,Golubic V.,53.0,73.0,6-3,5-7,6-3,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Siniakova K.,Zhang S.,65.0,49.0,6-3,6-0,,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Cepelova J.,Mchale C.,115.0,53.0,4-6,6-3,5-7,Completed
Japan Women's Tennis Open,2016-09-12,2016-09-18,3,Siniakova K.,Mchale C.,65.0,53.0,6-3,4-6,4-6,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Kovinic D.,Wang Yaf.,63.0,140.0,6-3,6-4,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Zhu L.,Kichenok L.,153.0,304.0,6-4,6-3,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Riske A.,Xun F.Y.,57.0,392.0,6-3,6-3,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Konjuh A.,Maria T.,54.0,118.0,6-2,6-2,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Brady J.,Pivovarova A.,123.0,183.0,4-6,6-4,4-0,Pivovarova A. Retired
Guangzhou Open,2016-09-19,2016-09-24,3,King V.,Shapatava S.,81.0,235.0,3-6,5-7,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Govortsova O.,Kulichkova E.,209.0,125.0,7-5,6-7,6-4,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Tsurenko L.,Namigata J.,80.0,291.0,6-4,6-1,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Zheng S.,Peng S.,74.0,244.0,6-4,2-6,3-6,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Ferrando C.,Abduraimova N.,322.0,176.0,4-6,3-6,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Lisicki S.,Ng K.Y.,113.0,1127.0,6-2,6-0,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Siniakova K.,Kontaveit A.,53.0,129.0,1-6,1-6,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Peterson R.,Xu S.,124.0,207.0,6-3,6-1,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Jankovic J.,You X.,37.0,461.0,6-2,6-1,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Golubic V.,Allertova D.,67.0,89.0,3-6,6-3,7-6,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Errani S.,Han X.,36.0,119.0,4-6,7-5,7-6,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Abduraimova N.,Tsurenko L.,176.0,80.0,2-6,2-6,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Govortsova O.,Riske A.,209.0,57.0,6-2,2-6,6-7,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Konjuh A.,Shapatava S.,54.0,235.0,6-1,7-6,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Lisicki S.,Peng S.,113.0,244.0,6-4,6-1,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Kovinic D.,Brady J.,63.0,123.0,3-6,5-7,,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Peterson R.,Jankovic J.,124.0,37.0,1-6,0-1,,Peterson R. Retired
Guangzhou Open,2016-09-19,2016-09-24,3,Kontaveit A.,Zhu L.,129.0,153.0,6-1,3-6,6-0,Completed
Guangzhou Open,2016-09-19,2016-09-24,3,Golubic V.,Errani S.,67.0,36.0,6-7,6-3,6-4,Completed
